Saraksts,Partija,Vards,Apgabals,Numurs,Gads,DarbaVieta,Amats
13,Konservatīvie,Mārcis Priede,Vidzeme,25,1977,Biedrība “Gaudeamus”,Valdes loceklis
13,Konservatīvie,Sandis Pūce,Kurzeme,15,1987,Daugavas Vanagi Latvijā,Valdes loceklis
13,Konservatīvie,Artis Ramutis,Zemgale,5,1979,"""Latio"" SIA",Komercīpašumu tirdzniecības nodaļas nekustamo īpašumu darījumu vadītājs
13,Konservatīvie,Juris Rancāns,Latgale,2,1977,Latvijas Republikas Saeima,Deputāts
13,Konservatīvie,Guntis Rasims,Latgale,3,1984,Rēzeknes novada pašvaldība,"Domes deputāts; Izglītības, kultūras un sporta pastāvīgās komitejas priekšsēdētājs"
13,Konservatīvie,Elza Rābe,Vidzeme,26,1995,Latvijas Republikas Saeima,Konservatīvo Frakcijas konsultante
13,Konservatīvie,Sandis Riekstiņš,Zemgale,2,1979,Izglītības un zinātnes ministrija,Parlamentārais sekretārs
13,Konservatīvie,Vita Robalte,Vidzeme,13,1971,Madonas novada dome,Deputāte
13,Konservatīvie,Rodijs Ronis,Rīga,34,1999,Latvijas Republikas Saeima,Saeimas deputāta palīgs
13,Konservatīvie,Rolands Roze,Rīga,31,1977,SIA ”ISLIENA V”,"Būvuzraugs, Projektu vadītājs"
13,Konservatīvie,Jānis Rukšāns,Vidzeme,22,1946,z/s Pulkas,īpašnieks
13,Konservatīvie,Diāna Saksone,Latgale,7,1983,Rēzeknes novada pašvaldības iestādes “Dricānu pagastu apvienība”,Dricānu un Strūžānu pagastu pārvalžu vadītāja
13,Konservatīvie,Andris Saulītis,Kurzeme,11,1981,Valsts darba inspekcija,Zemgales reģiona vadītājs
13,Konservatīvie,Raitis Sijāts,Vidzeme,18,1960,Biedrība „Vidzemes Tūrisma Asociācija”,Valdes priekšsēdētājs
13,Konservatīvie,Inese Simsone,Rīga,36,1963,"RP SIA ""Rīgas satiksme""",Trolejbusu vadītāja
13,Konservatīvie,Haralds Skrodelis,Rīga,28,1982,Tiesu administrācija,Nodaļas vadītājs
13,Konservatīvie,Ivo Skudiķis,Rīga,22,1969,Latvijas Republikas Saeima,Deputāta palīgs
13,Konservatīvie,Edgars Sproģis,Vidzeme,17,1974,“Swedbank” AS,Jurists
13,Konservatīvie,Dāvis Stalts,Rīga,39,1982,Rīgas dome,Deputāts
13,Konservatīvie,Austris Stankevics,Zemgale,11,2000,Students,
13,Konservatīvie,Miķelis Strīķis,Rīga,32,1949,Pašnodarbinātais,Pašnodarbinātais
13,Konservatīvie,Santa Suhaka,Kurzeme,3,1991,Politiskā partija Konservatīvie,Kanclere
13,Konservatīvie,Anita Svece,Rīga,10,1966,SIA Rīgas Austrumu klīniskā universitātes slimnīca,Vadītāja
13,Konservatīvie,Jānis Svemps,Rīga,13,1982,Attīstības finanšu institūcija Altum,Vecākais klientu darījumu vadītājs
13,Konservatīvie,Iveta Šeršņeva,Latgale,8,1974,Valsts robežsardze,Vecākā speciāliste
13,Konservatīvie,Mārtiņš Štāls,Kurzeme,14,1982,SIA “Cloud Enterprise Systems”,Valdes loceklis
13,Konservatīvie,Guna Švika,Vidzeme,7,1959,Gulbenes novada dome,Priekšsēdētāja vietniece
13,Konservatīvie,Ivo Tikums,Kurzeme,7,1980,"LSEZ SIA ""DG termināls""",Izpilddirektors
13,Konservatīvie,Aija Upīte-Ozoliņa,Vidzeme,27,1975,Ulbrokas vidusskola,Psihologs
13,Konservatīvie,Arita Ūdre,Rīga,12,1985,Satiksmes ministrija,Ministra biroja vadītāja - ministra padomniece
13,Konservatīvie,Rolands Vaļķuns,Rīga,35,1984,SIA Softhouse,Uzkopšanas daļas vadītājs
13,Konservatīvie,Aivars Vanags,Zemgale,4,1967,Jēkabpils novada pašvaldība,Pašvaldības domes priekšsēdētāja vietnieks
13,Konservatīvie,Zigmārs Vestfāls,Vidzeme,15,1980,"SIA ""Airo Catering Services Latvija""",Departamenta vadītājs
13,Konservatīvie,Andris Vītols,Vidzeme,12,1978,Tieslietu ministrija,Ministra biroja vadītājs
13,Konservatīvie,Dmitrijs Zalbovičs,Latgale,4,1986,Indras pagasta zemnieku saimniecība “ALAS”,Īpašnieks
13,Konservatīvie,Evita Zālīte-Grosa,Vidzeme,3,1969,Latvijas Republikas Labklājības ministrija,Parlamentārais sekretāre
13,Konservatīvie,Ilze Zilgalve,Rīga,20,1970,Latviešu biedrība Beļģijā,Priekšsēdētāja vietniece
13,Konservatīvie,Jana Zilkalne,Vidzeme,21,1979,Labklājības ministrija,Ministra palīdze
13,Konservatīvie,Ivars Zviedris,Vidzeme,5,1967,Pašnodarbināta persona,"Kino režisors, operators, producents"
13,Konservatīvie,Normunds Žunna,Vidzeme,4,1962,Latvijas Republikas Saeima,Deputāts
14,"Politiskā partija ""KATRAM UN KATRAI""",Katrīna Alksne-Alksnīte,Vidzeme,20,1977,Banku Augstskola,Finanšu ekonomiste
14,"Politiskā partija ""KATRAM UN KATRAI""",Inga Antensone,Kurzeme,8,1984,Lauku atbalsta dienests,Debitoru administrēšanas daļas vadītāja
14,"Politiskā partija ""KATRAM UN KATRAI""",Iveta Armuševica,Rīga,29,1972,"SIA ""Rīgas satiksme""",Veselības speciāliste
14,"Politiskā partija ""KATRAM UN KATRAI""",Roberts Atvars,Vidzeme,16,1964,SIA HABIBTY,Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Andris Ārgalis,Vidzeme,2,1944,Pensionārs,
14,"Politiskā partija ""KATRAM UN KATRAI""",Irina Bagjana,Rīga,31,1976,"SIA ""Glukva LTD""",Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Aija Balandiņa,Zemgale,4,1971,"Biedrība ""ASNI 3139""",Valdes priekšsēdētāja
14,"Politiskā partija ""KATRAM UN KATRAI""",Dāvis Baltiņš,Vidzeme,26,1986,SIA DP Serviss,Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Jānis Baroniņš,Rīga,6,1987,Latvijas Jūras akadēmija,Vadošais pētnieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Deniss Basta,Rīga,27,1983,SIA HITECH SYSTEMS,Valdes priekšsēdētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Roberts Belovs,Rīga,32,1987,"SIA ""TC STEEL""",Ražošanas direktora vietnieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Viktorija Blūma,Rīga,10,1975,"Biedrība ""Centrs MARTA""",Sociālais rehabilitētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Romunds Brālis,Kurzeme,9,1968,Bezdarbnieks,
14,"Politiskā partija ""KATRAM UN KATRAI""",Rūdolfs Brēmanis,Rīga,9,1983,"SIA ""Middle East Latvia Holding""",Valdes priekšsēdētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Roberts Brīvlauks,Kurzeme,11,1969,"SIA “RB-Studija""",Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Normunds Bukovskis,Zemgale,7,1981,Valsts darba inspekcija,Vecākais inspektors
14,"Politiskā partija ""KATRAM UN KATRAI""",Raivo Čaps,Zemgale,9,1973,"SIA "" Kalipso Apsardze """,Valdes priekšsēdētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Jevgēnijs Čepurko,Rīga,11,1963,"SIA""Hanzas Ceļinieks""",Valdes priekšsēdētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Aiva Daukša,Kurzeme,3,1971,"VSAC""Kurzeme""",Aprūpētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Edgars Dārznieks,Rīga,37,1980,"SIA ""Honest Enterprise""",Valdes priekšsēdētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Mārtiņš Eikens,Rīga,23,1992,Teleperformance S.E.,Tehniskā atbalsta speciālists
14,"Politiskā partija ""KATRAM UN KATRAI""",Māris Erdmanis-Hermanis,Latgale,15,1972,Ecoratio A.B.,Tehniskais vadītājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Agris Freifalts,Kurzeme,1,1967,SIA HEKTO development,Valdes priekšsēdētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Raivis Fricsons,Kurzeme,14,1976,"SIA ""RAILOF""",Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Romāns Galičs,Latgale,11,1978,SIA Optima import,Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Aldis Gobzems,Rīga,1,1978,Latvijas Republikas Saeima,Deputāts
14,"Politiskā partija ""KATRAM UN KATRAI""",Dainis Grabovskis,Vidzeme,18,1970,"SIA ""DG projects""",Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Ivars Grauds,Rīga,15,1967,Pašnodarbinātais,
14,"Politiskā partija ""KATRAM UN KATRAI""",Aivis Greblis,Vidzeme,9,1986,SIA ALFARENT,Noliktavas pārzinis
14,"Politiskā partija ""KATRAM UN KATRAI""",Gatis Greblis,Rīga,4,1985,SIA MT Primus,Pārdošanas nodaļas vadītājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Diāna Gribonika,Latgale,2,1980,Rudzātu vidusskola,pulciņa vadītāja
14,"Politiskā partija ""KATRAM UN KATRAI""",Eleonora Grigāne,Kurzeme,10,1995,SIA Wonderland media,Komercdarbības SPECIĀLISTS (informātikas jomā)
14,"Politiskā partija ""KATRAM UN KATRAI""",Raivo Grinbergs,Vidzeme,27,1978,SIA RGAA,Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Laura Grubauma,Vidzeme,10,1995,Mājsaimniece,
14,"Politiskā partija ""KATRAM UN KATRAI""",Igors Ignatjevs,Latgale,4,1981,"Sia ""LokRem""",Izpilddirekrors
14,"Politiskā partija ""KATRAM UN KATRAI""",Pāvels Ignatjevs,Rīga,19,1990,VAS Latvijas Dzelzsceļš,Sliežu ceļu brigadiera vietnieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Zigfrīds Īrists,Latgale,6,1968,SIA RAVEX LV,Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Vitālijs Jakovļevs,Latgale,7,1986,"IK ""Drider veloserviss""",Vadītājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Ināra Janitena,Zemgale,13,1969,Mājsaimniece,
14,"Politiskā partija ""KATRAM UN KATRAI""",Raits Jankovskis,Zemgale,11,1966,SIA Indel,Projektu menedžeris
14,"Politiskā partija ""KATRAM UN KATRAI""",Glens Jātnieks-Labucks,Rīga,18,1984,"SIA ""Modulex Invest būvniecība""",Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Alla Jefremova,Rīga,28,1987,"SIA ""City Service Engineering""",Nekustamā īpašuma pārvadnieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Zigmārs Kalniņš,Vidzeme,19,1978,"SIA ""Fabrika Rauna""",Tehniskais direktors
14,"Politiskā partija ""KATRAM UN KATRAI""",Kalvis Kaugars,Vidzeme,11,1989,SIA K2 WAY,Transporta/Loģistikas menedžeris
14,"Politiskā partija ""KATRAM UN KATRAI""",Evija Kārkliņa,Kurzeme,5,1975,Mājsaimniece,
14,"Politiskā partija ""KATRAM UN KATRAI""",Adrija Keiša,Vidzeme,6,1962,SIA PURNI,Valdes locekle
14,"Politiskā partija ""KATRAM UN KATRAI""",Ginta Keiša,Rīga,17,1982,"Biedrība ""Čiekura nams""",Valdes locekle
14,"Politiskā partija ""KATRAM UN KATRAI""",Jānis Klaužs,Latgale,5,1953,Pensionārs,
14,"Politiskā partija ""KATRAM UN KATRAI""",Artūrs Klēbahs,Rīga,8,1979,Pro tehnika SIA,Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Dainis Pēteris Kļaviņš,Vidzeme,12,1965,Pensionārs,
14,"Politiskā partija ""KATRAM UN KATRAI""",Laura Kontrauska,Kurzeme,7,1987,Mājsaimniece,
14,"Politiskā partija ""KATRAM UN KATRAI""",Kristīne Koņina,Rīga,20,1985,Biedrība „Radošās Idejas”,latviešu valodas pasniedzēja
14,"Politiskā partija ""KATRAM UN KATRAI""",Kristers Niklāvs Koškins,Kurzeme,12,1998,Bezdarbnieks,
14,"Politiskā partija ""KATRAM UN KATRAI""",Jānis Krevics,Vidzeme,21,1993,IK ‘’Krevicsgroup'',Īpašnieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Artūrs Kristkalns,Vidzeme,29,2001,Edgara Kauliņa Lielvārdes vidusskola,pamatizglītības skolotājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Ģirts Kuprijanovs,Rīga,26,1973,Veselības ministrija,Resursu un īpašumu pārvaldības nodaļas vecākais eksperts
14,"Politiskā partija ""KATRAM UN KATRAI""",Daina Kuzmane,Zemgale,10,1974,Pašnodarbinātais,
14,"Politiskā partija ""KATRAM UN KATRAI""",Ilmārs Kuzmans,Vidzeme,15,1966,pašnodarbinātais,
14,"Politiskā partija ""KATRAM UN KATRAI""",Inga Lazarenoka,Kurzeme,13,1965,"Liepājas pilsētas sociālais dienests ,,Birojs''Aprupe mājās",Aprūpētāja
14,"Politiskā partija ""KATRAM UN KATRAI""",Raimonds Lazdiņš,Zemgale,1,1972,"A/S ""GASO""",Gāzapgādes drošības departamenta vadītājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Raimonds Lejnieks-Puķe,Vidzeme,13,1986,"SIA ""RIMI LATVIA""",Pārdevējs-kasieris
14,"Politiskā partija ""KATRAM UN KATRAI""",Sanita Lemeševska,Rīga,16,1983,Pašnodarbinātais,
14,"Politiskā partija ""KATRAM UN KATRAI""",Jūlija Ligalova,Latgale,3,1988,sia Baltcom,pārdošanas speciālists
14,"Politiskā partija ""KATRAM UN KATRAI""",Zane Lunte,Latgale,16,1992,SDI Media Latvia,Tulkotāja
14,"Politiskā partija ""KATRAM UN KATRAI""",Inga Lūce,Zemgale,2,1974,"Skolotāju izglītības projekts ""Mācītspēks""",Skolotāja
14,"Politiskā partija ""KATRAM UN KATRAI""",Ieva Matisone,Rīga,13,1966,SIA Korine,tirdzniecības speciālists
14,"Politiskā partija ""KATRAM UN KATRAI""",Normunds Matisons,Rīga,39,1964,"SIA ""Talsu autotransports""",Automobiļa vadītājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Dāvids Meliņš,Rīga,38,1995,Rīgas pilsētas tiesa,Tiesas sēžu sekretārs
14,"Politiskā partija ""KATRAM UN KATRAI""",Jānis Mileiko,Latgale,12,1956,Balvu novada pašvaldības pansionāts Balvi,Saimniecības struktūrvienības vadītājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Juris Mincāns,Vidzeme,14,1977,Raitis Zalitis,atslēdznieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Kamilla Nagle,Rīga,33,1978,"SIA ""HWS MANAGEMENT""",galvenā grāmatvede
14,"Politiskā partija ""KATRAM UN KATRAI""",Ieva Novicka,Rīga,14,1979,"SIA ""Stocmann universālveikals""",Pārdošanas speciālists
14,"Politiskā partija ""KATRAM UN KATRAI""",Andris Nuķis,Vidzeme,8,1988,"Sporta Klubs NUKI, Biedrība",Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Olga Paņina,Rīga,30,1985,"SIA ""Tapan""",Viesmīlis
14,"Politiskā partija ""KATRAM UN KATRAI""",Sergejs Pirogovs,Latgale,13,1974,SIA OPTIMA IMPORT,Būvdarbu vadītājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Gita Plaude,Vidzeme,7,1968,"SIA ""AM studio glass""",Galvenā grāmatvede
14,"Politiskā partija ""KATRAM UN KATRAI""",Igors Prelatovs,Latgale,1,1986,Daugavpils pilsētas pašvaldība,Deputāts
14,"Politiskā partija ""KATRAM UN KATRAI""",Vitālijs Pupiņš,Rīga,35,1977,LR TM IeVP Jēkabpils cietums,Apsargs
14,"Politiskā partija ""KATRAM UN KATRAI""",Ivars Purens,Vidzeme,22,1980,SIA Namdaris Pro,Sagādnieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Aigars Puriņš,Rīga,24,1966,Pensionārs,
14,"Politiskā partija ""KATRAM UN KATRAI""",Vitālijs Reinbahs,Rīga,22,1972,Rīgas domes Satiksmes departaments,Direktors
14,"Politiskā partija ""KATRAM UN KATRAI""",Inese Rjazanceva,Rīga,7,1985,"Biedrība ""Radošās idejas""",Latviešu valodas pasniedzēja
14,"Politiskā partija ""KATRAM UN KATRAI""",Gints Robalts,Zemgale,12,1980,SIA I.A.R.,Ģeotehniķis
14,"Politiskā partija ""KATRAM UN KATRAI""",Ieva Rone,Vidzeme,5,1983,Mājsaimniece,
14,"Politiskā partija ""KATRAM UN KATRAI""",Jānis Ronis,Rīga,2,1980,FF SIA,Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Irēna Rusiņa,Vidzeme,17,1975,"Dzīks ""Čakstes 1""",Valdes priekšsēdētāja
14,"Politiskā partija ""KATRAM UN KATRAI""",Pāvels Seļezņovs,Vidzeme,24,1986,Rīgas Tehniskā universitāte,nekostamo īpašumu speciālists
14,"Politiskā partija ""KATRAM UN KATRAI""",Natālija Sidorova,Zemgale,14,1976,"SIA ""SEAR""",Grāmatvede
14,"Politiskā partija ""KATRAM UN KATRAI""",Jana Sietiņa,Kurzeme,6,1966,SIA LNB RC Liepājas Filiāle,"Sociālais darbinieks, rehabilitētāja"
14,"Politiskā partija ""KATRAM UN KATRAI""",Gunta Sirjeva,Latgale,9,1966,"Krāslava, frizētava",Sieviešu friziere
14,"Politiskā partija ""KATRAM UN KATRAI""",Lāsma Skrābe,Kurzeme,2,1983,Pašnodarbinātā,
14,"Politiskā partija ""KATRAM UN KATRAI""",Normunds Skrābe,Kurzeme,4,1978,""" BM FISHING LLP""",Zvejnieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Mārcis Slavinskis,Zemgale,5,1977,"SIA ""Power Building""",Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Karina Sprūde,Vidzeme,1,1988,Latvijas Republikas Saeima,Deputāte
14,"Politiskā partija ""KATRAM UN KATRAI""",Andris Spūlis,Latgale,8,1969,SIA Business support services,Valdes priekšsēdētājs
14,"Politiskā partija ""KATRAM UN KATRAI""",Georgijs Stoļerovs,Latgale,14,1970,"SIA""STIG""",Direktors
14,"Politiskā partija ""KATRAM UN KATRAI""",Aivars Strakšas,Rīga,3,1966,"SIA "" J.A. Lejas""",Valdes loceklis
14,"Politiskā partija ""KATRAM UN KATRAI""",Indra Streka,Zemgale,15,1972,Pašnodarbinātā,
14,"Politiskā partija ""KATRAM UN KATRAI""",Aija Strunga-Raude,Zemgale,3,1974,"Circle K Business Centre, SIA",Kredīta speciālists
14,"Politiskā partija ""KATRAM UN KATRAI""",Vjačeslavs Surins,Rīga,25,1988,"RP SIA ""Rīgas satiksme""",Elektronikas mehāniķis
14,"Politiskā partija ""KATRAM UN KATRAI""",Aivis Šibajevs,Vidzeme,28,1987,Stopiņu pamatskola,Direktores vietnieks izglītības jautājumos
14,"Politiskā partija ""KATRAM UN KATRAI""",Jūlija Traholisova,Rīga,34,1970,Pašnodarbinātais,
14,"Politiskā partija ""KATRAM UN KATRAI""",Ģirts Trekters,Rīga,5,1986,GT renoverings tjänst,Pašnodarbinātais namdaris Zviedrijā
14,"Politiskā partija ""KATRAM UN KATRAI""",Inga Tuhbatova,Latgale,10,1974,Bezdarbniece,
14,"Politiskā partija ""KATRAM UN KATRAI""",Jans Vanagels,Rīga,36,1997,Students,
14,"Politiskā partija ""KATRAM UN KATRAI""",Vjačeslavs Vasiļjevs,Vidzeme,25,1974,Valsts ieņēmumu dienests,Inspektors
14,"Politiskā partija ""KATRAM UN KATRAI""",Ņina Vasjurina,Rīga,21,1991,Bezdarbnieks,
14,"Politiskā partija ""KATRAM UN KATRAI""",Lāsma Vilkāja,Zemgale,8,1982,VPII “ Ābelīte”,Pirmskolas pedagogs
14,"Politiskā partija ""KATRAM UN KATRAI""",Ivars Vinters,Kurzeme,15,1983,"SIA ""DR Rutas Vinteres prakse""",Menedžeris
14,"Politiskā partija ""KATRAM UN KATRAI""",Roberts Volkovičs,Vidzeme,23,1980,"Vidzemes augstskola, Doktorantūras students",
14,"Politiskā partija ""KATRAM UN KATRAI""",Juna Volotovska,Rīga,12,1987,VCA AURA,Ārsts
14,"Politiskā partija ""KATRAM UN KATRAI""",Jānis Zalte,Vidzeme,4,1968,Pašnodarbinātais,Autoatslēdznieks
14,"Politiskā partija ""KATRAM UN KATRAI""",Aiva Zīle,Zemgale,16,1988,SIA Rimi Latvija,Maiņu vadītāja
14,"Politiskā partija ""KATRAM UN KATRAI""",Solvita Zvidriņa,Vidzeme,3,1970,"Politiskā partija ""KATRAM UN KATRAI""",Valdes locekle
14,"Politiskā partija ""KATRAM UN KATRAI""",Atis Ždanoks,Zemgale,6,1974,"SIA ""Vivika 6""",Valdes loceklis
15,"""PROGRESĪVIE""",Laura Ansone,Vidzeme,12,1991,APP “Latvijas Biomedicīnas pētījumu un studiju centrs”,Zinātniskā asistente
15,"""PROGRESĪVIE""",Varis Antonovs,Vidzeme,19,1986,"SIA ""Ultramarin Services""",Vecākais kapteiņa palīgs
15,"""PROGRESĪVIE""",Toms Aploks,Vidzeme,25,1991,SIA “PARTEA”,Valdes priekšsēdētājs
15,"""PROGRESĪVIE""",Laura Auliciema,Vidzeme,20,1995,Pašnodarbinātā,
15,"""PROGRESĪVIE""",Aldis Austers,Zemgale,5,1973,"SIA ""Lonnija""",Valdes priekšsēdētājs
15,"""PROGRESĪVIE""",Niks Avišāns,Zemgale,11,1997,Jēkabpils Reģionālā slimnīca,Ergoterapeits
15,"""PROGRESĪVIE""",Skaidrīte Ābrama,Rīga,4,1956,Neatkarīga konkurences tiesību eksperte,
15,"""PROGRESĪVIE""",Āris Ādlers,Rīga,21,1980,Biedrība “Eiropas Inovāciju asociācija vietējai attīstībai” (Beļģija),Valdes loceklis
15,"""PROGRESĪVIE""",Alla Beļinska,Zemgale,4,1972,Latvijas Cistiskās fibrozes biedrība,Valdes priekšsēdētāja
15,"""PROGRESĪVIE""",Samanta Berga,Vidzeme,18,1999,Studente,
15,"""PROGRESĪVIE""",Anete Biteniece,Rīga,34,1992,"SIA ""Starptautiskā vidusskola ""Ekziperī""""",Skolotāja
15,"""PROGRESĪVIE""",Kaspars Briškens,Vidzeme,1,1982,Akciju sabiedrība “Pasažieru vilciens”,Neatkarīgais padomes loceklis
15,"""PROGRESĪVIE""",Kristīne Buldure,Latgale,10,1992,"Pašnodarbināta skaistumkopšanas speciāliste kosmetoloģijā, vizāžiste, fotogrāfe",
15,"""PROGRESĪVIE""",Armands Būmanis,Vidzeme,11,1982,SIA “ACCENTURE LATVIA”,Vecākais programmētājs
15,"""PROGRESĪVIE""",Deniss Celuiko,Rīga,37,1995,"AS ""SMW Group""",Programmētājs
15,"""PROGRESĪVIE""",Edmunds Cepurītis,Rīga,6,1991,Rīgas valstspilsētas pašvaldība,Mājokļu un vides komitejas priekšsēdētājs
15,"""PROGRESĪVIE""",Elīna Cīrule,Zemgale,12,1996,"SIA ""Lidl Latvija""",Personāla vadības procesu organizēšanas un transformācijas nodaļas speciāliste
15,"""PROGRESĪVIE""",Māris Čapkēvičs,Vidzeme,23,1991,Pašnodarbināts jurists-juridisko tekstu tulks,
15,"""PROGRESĪVIE""",Jeļena Danilova,Latgale,3,1984,"SIA ""Rēzeknes slimnīca""",Ārsts pediatrs
15,"""PROGRESĪVIE""",Staņislavs Davidovičs,Vidzeme,15,1988,"Pašnodarbinātais, datu zinātnieks",
15,"""PROGRESĪVIE""",Niks Derums,Kurzeme,11,2000,SIA “Jāņa sēta”,Programmētājs
15,"""PROGRESĪVIE""",Andris Diržininks,Kurzeme,15,1988,SIA “Smart build”,Būvdarbu vadītājs
15,"""PROGRESĪVIE""",Kristīne Doroško,Latgale,12,1986,"SIA ""Vīlands Associates"" (VA Purpose)",Ilgtspējas vadītāja
15,"""PROGRESĪVIE""",Juris Dubrovskis,Zemgale,13,1980,"VAS ""Latvijas Pasts""",Pastnieks
15,"""PROGRESĪVIE""",Kristīne Dzērve,Vidzeme,16,1992,"Biedrība ""Latvijas SOS - bērnu ciematu asociācija""",Sociālā darbiniece
15,"""PROGRESĪVIE""",Ginta Ernštreite,Kurzeme,7,1964,Pašnodarbinātā,
15,"""PROGRESĪVIE""",Elgars Felcis,Vidzeme,7,1986,"Latvijas Universitāte, Sociālo un politisko pētījumu institūts","Zinātniskais asistents, pasniedzējs"
15,"""PROGRESĪVIE""",Anna Ilze Gailīte,Rīga,16,1995,"Francijas Ekoloģiskās pārejas ministrija, Risku prevencijas ģenerāldirektorāts (atkritumu un ķīmisko vielu pārvaldīšana)",Francijas Eiropas padomes prezidentūras projekta vadītāja
15,"""PROGRESĪVIE""",Liene Gātere,Kurzeme,1,1984,"Pašnodarbinātā (pētniece, politikas un juridiskā analītiķe, lektore)",
15,"""PROGRESĪVIE""",Rasmuss Filips Geks,Rīga,13,1994,Rīgas valstspilsētas pašvaldība,Rīgas domes priekšsēdētāja Mārtiņa Staķa padomnieks
15,"""PROGRESĪVIE""",Māris Indulis Graudiņš,Latgale,2,1953,Stokholmas Ekonomikas augstskola Rīgā,Vieslektors
15,"""PROGRESĪVIE""",Māris Grāvis,Rīga,9,1983,Biedrība “Rīgas pilsētas “Rūpju bērns””,Valdes priekšsēdētājs
15,"""PROGRESĪVIE""",Maija Hartmane,Latgale,13,1996,A/S Swedbank,Klientu konsultante
15,"""PROGRESĪVIE""",Reinis Ivanovs,Rīga,38,1986,SIA “nelabs”,Valdes priekšsēdētājs
15,"""PROGRESĪVIE""",Elīna Jansone,Vidzeme,10,1980,"SIA ""DIE CATING""",Valdes locekle
15,"""PROGRESĪVIE""",Jana Jarinovska,Vidzeme,6,1986,"AS ""A-Birojs",Klientu servisa vadītāja
15,"""PROGRESĪVIE""",Vita Jaunbērziņa-Stīvensa,Rīga,26,1990,SIA “Printify Development”,Reklāmas tekstu autore
15,"""PROGRESĪVIE""",Jānis Jenerts,Vidzeme,13,1981,SIA „Ekopilsēta”,Valdes priekšsēdētājs
15,"""PROGRESĪVIE""",Artūrs Joffe,Vidzeme,27,1992,SEB AB Rīgas filiāle,Jaunākais darījumu uzraudzības speciālists
15,"""PROGRESĪVIE""",Dita Jonīte,Rīga,12,1973,"Latvijas Universitātes Literatūras, folkloras un mākslas institūts","Mākslas zinātņu nodaļa, zinātniskā asistente"
15,"""PROGRESĪVIE""",Marika Kacare,Latgale,5,1994,SIA “Jāņa sēta”,Projektu vadītāja
15,"""PROGRESĪVIE""",Aleksandrs Kalējs,Rīga,17,1996,Rīgas valstspilsētas pašvaldība,Galvenais referents
15,"""PROGRESĪVIE""",Jurģis Kalniņš,Vidzeme,9,1996,EDURIO LTD filiāle Latvijā,Digitālā mārketinga speciālists
15,"""PROGRESĪVIE""",Kalvis Kalniņš,Kurzeme,8,1984,Talsu novada pašvaldība,Talsu tūrisma informācijas daļas vadītājs
