Saraksts,Partija,Vards,Ievelets,Gender,Apgabals,Numurs,Gads,DarbaVieta,Amats,Ievelets
13,Jaunā VIENOTĪBA,Normunds Balabka,false,Male,Rīga,20,1973,Stopiņu novada dome,deputāts,false
13,Jaunā VIENOTĪBA,Elīna Bīviņa,false,Female,Rīga,37,1976,Eiropas Parlaments,Deputāta palīgs,false
13,Jaunā VIENOTĪBA,Iveta Blaua,false,Female,Vidzeme,12,1969,"SIA ""Latvijas nacionālais metroloģijas centrs""",Valdes locekle,false
13,Jaunā VIENOTĪBA,Didzis Brūklītis,false,Male,Rīga,17,1982,LR Ekonomikas ministrija,Nodaļas vadītājs,false
13,Jaunā VIENOTĪBA,Voldemārs Burģis,false,Male,Rīga,15,1978,Rīgas kooperatīvā krājaizdevu sabiedrība,jurists,false
13,Jaunā VIENOTĪBA,Maruta Castrova,false,Female,Latgale,6,1959,"Biedrība „RITINEITIS”, pieaugušo neformālās izglītības centra „Azote”",vadītāja,false
13,Jaunā VIENOTĪBA,Guntars Catlaks,false,Male,Rīga,9,1963,Izglītības un zinātnes ministrijas Valsts izglītības satura centrs,Vadītājs,false
13,Jaunā VIENOTĪBA,Raimonds Čudars,false,Male,Vidzeme,7,1974,Salaspils novada dome,Domes priekšsēdētājs,false
13,Jaunā VIENOTĪBA,Mārtiņš Daģis,false,Male,Zemgale,11,1976,SIA ECOS,valdes priekšsēdētājs,false
13,Jaunā VIENOTĪBA,Ints Dālderis,false,Male,Kurzeme,4,1971,Latvijas Republikas Saeima,deputāts,false
13,Jaunā VIENOTĪBA,Jānis Jāzeps Dimants,false,Male,Rīga,29,1937,Latviešu ārstu un zobārstu apvienība,Valdes loceklis,false
13,Jaunā VIENOTĪBA,Jānis Drengers,false,Male,Vidzeme,18,1981,"Quest Employment Ltd, Northampton, Apvienotā Karaliste",Klientu menedžeris,false
13,Jaunā VIENOTĪBA,Edgars Engīzers,false,Male,Rīga,34,1985,Latvijas Republikas Saeima,deputāta palīgs,false
13,Jaunā VIENOTĪBA,Kārlis Eņģelis,false,Male,Rīga,12,1983,Latvijas Republikas Labklājības ministrija,ministra padomnieks,false
13,Jaunā VIENOTĪBA,Baiba Ervalde,false,Female,Rīga,22,1959,Māras Muižnieces Rīgas Mākslas skola,Izglītības iestādes bibliotekāre,false
13,Jaunā VIENOTĪBA,Raja Ēriksone,false,Female,Rīga,28,1949,"Rīgas aktīvo senioru alianse ""RASA""",klientu koordinātors,false
13,Jaunā VIENOTĪBA,Astrīds Freimanis,false,Male,Zemgale,13,1935,SIA Naftas un gāzes konsultanti,Projektu vadītājs,false
13,Jaunā VIENOTĪBA,Ričards Gailums,false,Male,Vidzeme,9,1972,Valmieras pilsētas pašvaldība,"deputāts, domes priekšsēdētāja vietnieks",false
13,Jaunā VIENOTĪBA,Māris Garkuls,false,Male,Latgale,10,1980,SIA Labiekārtošana-D,Tehniskais direktors,false
13,Jaunā VIENOTĪBA,Alīna Gendele,false,Female,Latgale,5,1959,Ludzas novada dome,deputāte,false
13,Jaunā VIENOTĪBA,Gatis Gereišs,false,Male,Rīga,30,1992,Students/studente,,false
13,Jaunā VIENOTĪBA,Aldis Gēcis,false,Male,Vidzeme,19,1963,Jūrmalas advokāta birojs,Zvērināts advokāts,false
13,Jaunā VIENOTĪBA,Dmitrijs Golubevs,false,Male,Rīga,18,1983,"SIA ""Aliaz Cooperation""",Programmētājs,false
13,Jaunā VIENOTĪBA,Viktorija Anna Graudiņa,false,Female,Rīga,31,1986,"Sia ""Lejiņa un Šleiers""",Sabiedrisko attiecību speciāliste,false
13,Jaunā VIENOTĪBA,Raimonds Graudiņš,false,Male,Zemgale,14,1981,Lielvārdes novada pašvaldība,Deputāts,false
13,Jaunā VIENOTĪBA,Irēna Grauze,false,Female,Kurzeme,6,1965,Saldus novada pašvaldības Ezeres pagasta pārvalde,Pārvaldes vadītāja,false
13,Jaunā VIENOTĪBA,Artis Gustovskis,false,Male,Kurzeme,2,1967,Latvijas Republikas 12.Saeima,Deputāts,false
13,Jaunā VIENOTĪBA,Astrīda Harju,false,Female,Vidzeme,8,1960,Latvijas Republikas Saeima,deputāte,false
13,Jaunā VIENOTĪBA,Edgars Ikstens,false,Male,Kurzeme,3,1987,Latvijas Republikas Saeima,Frakcijas VIENOTĪBA priekšsēdētāja Hosama Abu Meri palīgs,false
13,Jaunā VIENOTĪBA,Artūrs Janiševs,false,Male,Vidzeme,17,1987,Ķekavas novada uzņēmēju padome,Valdes priekšsēdētājs,false
13,Jaunā VIENOTĪBA,Dzintars Jankavs,false,Male,Vidzeme,25,1983,SIA Dantek,Vecākais pārdevējs,false
13,Jaunā VIENOTĪBA,Edgars Jākobsons,false,Male,Vidzeme,15,1984,TrafoNet SIA,Būvniecības nozares vadītājs,false
13,Jaunā VIENOTĪBA,Andris Jefimovs,false,Male,Kurzeme,10,1986,Grobiņas novada dome,Ugunsdzēsības un glābšanas dienesta vadītājs,false
13,Jaunā VIENOTĪBA,Andrejs Judins,true,Male,Rīga,4,1970,Latvijas Republikas Saeima,deputāts,true
13,Jaunā VIENOTĪBA,Edmunds Jurēvics,false,Male,Rīga,38,1992,Rīgas dome,"Partijas ""Vienotība"" Rīgas domes deputātu frakcijas referents",false
13,Jaunā VIENOTĪBA,Inese Kalniņa,false,Female,Rīga,14,1967,Latvijas Universitāte,"Docente, studiju programmas direktore, pētniece",false
13,Jaunā VIENOTĪBA,Zanda Kalniņa-Lukaševica,false,Female,Rīga,5,1978,LR Ārlietu ministrija,Parlamentārā sekretāre,false
13,Jaunā VIENOTĪBA,Ojārs Ēriks Kalniņš,true,Male,Rīga,6,1949,Saeima,Deputāts,true
13,Jaunā VIENOTĪBA,Edvīns Kalviņš,false,Male,Rīga,19,1949,"Kanādas Tirdzniecības Palāta Latvijā""",Priekšsēdis,false
13,Jaunā VIENOTĪBA,Dace Kļaviņa,false,Female,Vidzeme,14,1976,Labklājības ministrija,Juridiskā departamenta direktore,false
13,Jaunā VIENOTĪBA,Inguna Kokina,false,Female,Latgale,3,1961,PIKC DDMV Saules skola,direktore,false
13,Jaunā VIENOTĪBA,Rihards Kozlovskis,false,Male,Rīga,2,1969,Valsts kanceleja,Iekšlietu ministrs,false
13,Jaunā VIENOTĪBA,Valentīns Kukla,false,Male,Zemgale,6,1982,SIA Goldkorn,valdes loceklis,false
13,Jaunā VIENOTĪBA,Jānis Kupris,false,Male,Latgale,11,1955,Riebiņu novada dome,deputāts,false
13,Jaunā VIENOTĪBA,Raivis Ķirsons,false,Male,Rīga,21,1977,Luminor Bank AS,Vecākais projektu vadītājs,false
13,Jaunā VIENOTĪBA,Gunārs Laicāns,false,Male,Kurzeme,15,1949,Dundagas vidusskola,muzeja pedagogs,false
13,Jaunā VIENOTĪBA,Edgars Laimiņš,false,Male,Zemgale,10,1976,Dobeles novada pašvaldība,Deputāts,false
13,Jaunā VIENOTĪBA,Ivo Lakučs,false,Male,Vidzeme,11,1979,Latvijas Riteņbraukšanas federācija,LRF BMX izlases galvenais treneris,false
13,Jaunā VIENOTĪBA,Mārtiņš Langrāts,false,Male,Kurzeme,13,1975,Latvijas Republikas Izglītības un zinātnes ministrija,Ministra padomnieks,false
13,Jaunā VIENOTĪBA,Ainars Latkovskis,true,Male,Vidzeme,3,1967,Latvijas Republikas Saeima,"Deputāts, Aizsardzības, iekšlietu un korupcijas novēršanas komisijas priekšsēdētājs",true
13,Jaunā VIENOTĪBA,Jānis Lazdāns,false,Male,Rīga,25,1972,SIA La Renaissance des Manoir,Valdes loceklis,false
13,Jaunā VIENOTĪBA,Atis Lejiņš,false,Male,Zemgale,4,1942,Latvijas Republikas 12. Saeima,Deputāts,false
13,Jaunā VIENOTĪBA,Kristiāns Lēģeris,false,Male,Rīga,27,1989,Students/studente,,false
13,Jaunā VIENOTĪBA,Krišjānis Liepiņš,false,Male,Rīga,26,1985,Biedrība Bērnu Vides skola,projektu vadītājs,false
13,Jaunā VIENOTĪBA,Mārtiņš Limanskis,false,Male,Zemgale,16,1985,"IKU ""Eduards""",Komercdarbības speciālists,false
13,Jaunā VIENOTĪBA,Inese Lībiņa-Egnere,true,Female,Vidzeme,1,1977,Latvijas Republikas Saeima,12.Saeimas deputāte,true
13,Jaunā VIENOTĪBA,Sarma Līne,false,Female,Vidzeme,26,1936,"SIA ""Rūtuo""",darbinieks,false
13,Jaunā VIENOTĪBA,Aleksejs Loskutovs,false,Male,Rīga,11,1962,Latvijas Republikas Saeima,deputāts,false
13,Jaunā VIENOTĪBA,Māris Luste,false,Male,Vidzeme,21,1973,Ieslodzījuma vietu pārvalde,Projektu vadītājs,false
13,Jaunā VIENOTĪBA,Laura Martinova,false,Female,Kurzeme,11,1990,Veselības inspekcija,Inspektore,false
13,Jaunā VIENOTĪBA,Linda Medene,false,Female,Vidzeme,13,1991,Latvijas Republikas Saeima,konsultants,false
13,Jaunā VIENOTĪBA,Intars Mežinieks,false,Male,Latgale,15,1983,Preiļu 1.pamatskola,mūzikas skolotājs,false
13,Jaunā VIENOTĪBA,Dainis Molodcovs,false,Male,Latgale,9,1986,SIA Inteco Wood,direktors,false
13,Jaunā VIENOTĪBA,Liesma Neipreisa,false,Female,Rīga,23,1954,Pensionārs/pensionāre,,false
13,Jaunā VIENOTĪBA,Edijs Ostrovskis,false,Male,Rīga,36,1987,Eiropas Parlaments,Padomnieks,false
13,Jaunā VIENOTĪBA,Jogita Ozola,false,Female,Vidzeme,16,1978,Rīgas domes Pašvaldības ieņēmumu pārvalde,Nekustamā īpašuma nodokļa aprēķināšanas nodaļas Zemgales priekšpilsētas sektora galvenā ekonomiste,false
13,Jaunā VIENOTĪBA,Aivars Ozols,false,Male,Kurzeme,12,1952,Pensionārs/pensionāre,,false
13,Jaunā VIENOTĪBA,Ernando Palasioss,false,Male,Rīga,16,1987,LATADVICE SIA,Starptautisko ekonomisko attiecību speciālists,false
13,Jaunā VIENOTĪBA,Lauris Pastars,false,Male,Latgale,17,1981,PREIĻU NOVADA DOME,Labklājības pārvaldes direktors,false
13,Jaunā VIENOTĪBA,Helēna Piziča,false,Female,Latgale,12,1949,"Biedrība ""Vārkavas novada pensionāri""",Valdes priekšsēdētāja,false
13,Jaunā VIENOTĪBA,Līvija Plavinska,false,Female,Latgale,2,1959,Rēzeknes novada pašvaldības Nautrēnu pagasta pārvaldē,Pārvaldes vadītāja,false
13,Jaunā VIENOTĪBA,Karina Ploka,false,Female,Zemgale,17,1975,Latvijas Republikas Labklājības ministrija,parlamentārā sekretāre,false
13,Jaunā VIENOTĪBA,Aigars Priednieks,false,Male,Kurzeme,8,1970,Mikrouzņēmums,individuālais komersants,false
13,Jaunā VIENOTĪBA,Olafs Pulks,false,Male,Vidzeme,4,1963,Rīgas dome,deputāts,false
13,Jaunā VIENOTĪBA,Gatis Puriņš,false,Male,Rīga,24,1972,Salaspils novada dome,Salaspils novada domes priekšsēdētāja palīgs,false
13,Jaunā VIENOTĪBA,Renārs Putniņš,false,Male,Rīga,7,1976,Latvijas Republikas Saeima,Deputāts,false
13,Jaunā VIENOTĪBA,Romualds Ražuks,false,Male,Vidzeme,6,1955,Latvijas Republikas Saeima,Deputāts,false
13,Jaunā VIENOTĪBA,Jānis Reirs,true,Male,Zemgale,1,1961,Valsts kanceleja,Labklājības ministrs,true
13,Jaunā VIENOTĪBA,Edgars Rinkēvičs,true,Male,Rīga,1,1973,Ministru kabinets (Valsts kanceleja),Ārlietu ministrs,true
13,Jaunā VIENOTĪBA,Aksels Roshofs,false,Male,Vidzeme,10,1961,"Neatliekamās palīdzības dienests, Rīgas reģionālais centrs",Vadītājs,false
13,Jaunā VIENOTĪBA,Uģis Rotbergs,false,Male,Rīga,8,1961,SIA Remote sensing,Valdes loceklis,false
13,Jaunā VIENOTĪBA,Māris Rozenbergs,false,Male,Kurzeme,5,1978,LM AUTO SIA,Prokūrists,false
13,Jaunā VIENOTĪBA,Aigars Rublis,false,Male,Zemgale,5,1977,Nodarbinātības valsts aģentūra,Jelgavas filiāles vadītājs,false
13,Jaunā VIENOTĪBA,Gita Rūtiņa,false,Female,Zemgale,7,1965,Kokneses novada dome,deputāte,false
13,Jaunā VIENOTĪBA,Leonīds Salcevičs,false,Male,Zemgale,3,1954,Jēkabpils pilsētas pašvaldība,deputāts,false
13,Jaunā VIENOTĪBA,Ansis Saliņš,false,Male,Zemgale,8,1983,ZS Iesalnieki-1,vadītājs,false
13,Jaunā VIENOTĪBA,Alīna Samīte,false,Female,Rīga,33,1985,Latvijas Republikas Iekšlietu Ministrijas Pilsonības un Migrācijas Lietu Pārvalde Rīgas 3.nodaļa,Klientu apkalpošanas speciāliste,false
13,Jaunā VIENOTĪBA,Laura Segliņa,false,Female,Rīga,35,1996,"Politiskā partija ""Vienotība""",Juriste,false
13,Jaunā VIENOTĪBA,Evika Siliņa,false,Female,Vidzeme,5,1975,Iekšlietu ministrija,PARLAMENTĀRĀ SEKRETĀRE,false
13,Jaunā VIENOTĪBA,Guna Skangale,false,Female,Kurzeme,9,1948,Pensionārs/pensionāre,,false
13,Jaunā VIENOTĪBA,Zane Skujiņa,false,Female,Zemgale,12,1993,Latvijas Paralimpiskā komiteja,Sabiedrisko attiecību speciālists,false
13,Jaunā VIENOTĪBA,Arvīds Soldāns,false,Male,Latgale,7,1960,"SIA ""AIMEK""",Komercdirektors,false
13,Jaunā VIENOTĪBA,Veiko Spolītis,false,Male,Rīga,10,1971,Latvijas Republikas Saeima,Deputāts,false
13,Jaunā VIENOTĪBA,Ivars Stivriņš,false,Male,Latgale,13,1980,SIA IVIKS,direktors,false
13,Jaunā VIENOTĪBA,Santa Survila,false,Female,Rīga,13,1969,"Latvijas Miopātijas asociācija ""Sartorius""",valdes prezidente,false
13,Jaunā VIENOTĪBA,Ainārs Sviklis,false,Male,Zemgale,9,1965,Izglītības un zinātnes ministrija,Ministra padomnieks,false
13,Jaunā VIENOTĪBA,Kārlis Šadurskis,false,Male,Rīga,3,1959,Rīgas Tehniskā universitāte,profesors,false
13,Jaunā VIENOTĪBA,Sarmīte Šaicāne,false,Female,Latgale,8,1969,Viļakas novada dome,Domes priekšsēdētāja vietniece,false
13,Jaunā VIENOTĪBA,Didzis Šēnbergs,false,Male,Kurzeme,14,1979,Latvijas Republikas Saeima,deputāta palīgs,false
13,Jaunā VIENOTĪBA,Jevdokija Šlivka,false,Female,Latgale,14,1952,AS Lopkopības izmēģinājumu stacija Latgale,"valdes locekle,galv.grāmatvede",false
13,Jaunā VIENOTĪBA,Juris Šulcs,false,Male,Zemgale,2,1955,LR Saeima,Deputāts,false
13,Jaunā VIENOTĪBA,Harijs Tomaševskis,false,Male,Rīga,32,1964,"Biedrība ""Champagne Club""",Valdes loceklis,false
13,Jaunā VIENOTĪBA,Jānis Upenieks,false,Male,Vidzeme,2,1988,Latvijas Republikas Saeima,Deputāts,false
13,Jaunā VIENOTĪBA,Renārs Vabals,false,Male,Latgale,16,1984,"SIA ""Strūžānu Siltums""",Valdes loceklis,false
13,Jaunā VIENOTĪBA,Toms Vāvere,false,Male,Vidzeme,22,1992,SIA Brain Games,Vairumtirdzniecības speciālists,false
13,Jaunā VIENOTĪBA,Viesturs Zariņš,false,Male,Vidzeme,24,1979,Valkas novada dome,Priekšsēdētāja vietnieks,false
13,Jaunā VIENOTĪBA,Jānis Zariņš,false,Male,Vidzeme,27,1996,Students/studente,,false
13,Jaunā VIENOTĪBA,Gatis Zonenbergs,false,Male,Kurzeme,7,1975,"Liepājas rajona Kazdangas pagasta zemnieku saimniecība """"Jaunkalni""",zs īpašnieks,false
13,Jaunā VIENOTĪBA,Ilze Žūriņa-Davidčuka,false,Female,Vidzeme,20,1977,Limbažu Bērnu un jauniešu centrs,direktore,false
14,Par Alternatīvu,Jānis Ardavs,false,Male,Vidzeme,3,1941,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Aleksandrs Bašarins,false,Male,Vidzeme,12,1952,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Edvards Beitāns,false,Male,Latgale,3,1990,Students/studente,,false
14,Par Alternatīvu,Juris Bekins,false,Male,Vidzeme,10,1969,A/S Lattelekom,eksperts,false
14,Par Alternatīvu,Astrīda Bērziņa,false,Female,Vidzeme,6,1943,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Aivars Bukovskis,false,Male,Rīga,16,1958,Bezdarbnieks/bezdarbniece,,false
14,Par Alternatīvu,Genādijs Celuškovskis,false,Male,Rīga,6,1970,Bezdarbnieks/bezdarbniece,,false
14,Par Alternatīvu,Vladislava Drobiševa,false,Female,Rīga,3,1991,SIA “JUSTICIAN”,valdes loceklis,false
14,Par Alternatīvu,Igors Glazunovs,false,Male,Kurzeme,1,1941,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Mihails Gončarovs,false,Male,Vidzeme,14,1960,A/S Olainfarm,Maiņas atslēdznieks,false
14,Par Alternatīvu,Einārs Graudiņš,false,Male,Rīga,1,1965,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Sigurds Graudiņš,false,Male,Vidzeme,13,1951,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Jānis Kalmēns,false,Male,Rīga,13,1957,Bezdarbnieks/bezdarbniece,,false
14,Par Alternatīvu,Aleksandrs Kalugins,false,Male,Rīga,7,1983,"SIA ""TEXMOBILE""",valdes loceklis,false
14,Par Alternatīvu,Marats Kasems,false,Male,Vidzeme,2,1990,Rossia Segodja,žurnālists,false
14,Par Alternatīvu,Jānis Kuzins,false,Male,Latgale,1,1983,Valdes loceklis,Politisko pariju apvienība Par Alternatīvu,false
14,Par Alternatīvu,Artūrs Malta,false,Male,Zemgale,1,1988,pašnodarbināts,pašnodarbināts,false
14,Par Alternatīvu,Artūrs Malta,false,Male,Latgale,2,1939,"Z/S ""Veldzes 3""",direktors,false
14,Par Alternatīvu,Biruta Mauriņa,false,Female,Rīga,12,1934,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Ģederts Melngailis,false,Male,Rīga,14,1951,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Ilze Meženiece,false,Female,Rīga,11,1985,Bezdarbnieks/bezdarbniece,,false
14,Par Alternatīvu,Dmitrijs Osiņenko,false,Male,Vidzeme,8,1981,GKS Enerģētiķis,valdes priekšsēdētājs,false
14,Par Alternatīvu,Ruslans Pankratovs,false,Male,Rīga,4,1969,"""ATGŪSIM SAVUS VĀRDUS""",valdes priekšsēdētājs,false
14,Par Alternatīvu,Māra Priedīte,false,Female,Vidzeme,9,1941,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Inga Puka,false,Female,Rīga,15,1981,Biedrība Dzintarkrasta serviss,sociālais darbinieks,false
14,Par Alternatīvu,Solveiga Raja,false,Female,Vidzeme,11,1944,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Ēriks Rozencveigs,false,Male,Rīga,8,1930,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Vladimirs Siņicins,false,Male,Rīga,5,1952,TV Eurosport,sporta komentētājs,false
14,Par Alternatīvu,Andrejs Šepeļovs,false,Male,Vidzeme,7,1980,SKH,metinātājs,false
14,Par Alternatīvu,Valdis Taupmanis,false,Male,Rīga,10,1952,LOK,projektu vadītājs,false
14,Par Alternatīvu,Jānis Trencis,false,Male,Vidzeme,5,1947,Pensionārs/pensionāre,,false
14,Par Alternatīvu,Normunds Vīrs,false,Male,Rīga,9,1963,pašnodarbināts,podnieks,false
14,Par Alternatīvu,Rūdolfs Zvaigzne,false,Male,Vidzeme,4,1994,Students/studente,,false
14,Par Alternatīvu,Juris Žuravļovs,false,Male,Vidzeme,1,1957,A/S Marika,direktors,false
14,Par Alternatīvu,Sergejs Žuravļovs,false,Male,Rīga,2,1954,Bauskas 2.vidusskola,skolotājs,false
15,"Politiskā partija ""KPV LV""",Staņislavs Ančevskis,false,Male,Latgale,14,1982,Sitel Polska Sp. z o.o,Klientu apkalpošanas speciālists,false
15,"Politiskā partija ""KPV LV""",Toms Andersons,false,Male,Kurzeme,9,1989,DHL Supply Chain,Loģistikas speciālists,false
15,"Politiskā partija ""KPV LV""",Jānis Andersons,false,Male,Zemgale,15,1994,"SIA ""BIO Dārzs""",Mārketinga nodaļas vadītājs,false
15,"Politiskā partija ""KPV LV""",Anna Āboliņa,false,Female,Rīga,22,1987,Rīgas Stradiņa universitāte,Sporta un uztura katedras biroja vadītāja,false
15,"Politiskā partija ""KPV LV""",Jānis Baroniņš,false,Male,Rīga,14,1987,Students/studente,,false
15,"Politiskā partija ""KPV LV""",Maksims Bartuševičs,false,Male,Rīga,21,1983,"SIA ""ENERGOSERT""",Neatkarīgais eksperts ēku energoefektivitātes jomā,false
15,"Politiskā partija ""KPV LV""",Jānis Bārbalis,false,Male,Vidzeme,20,1979,Limbažu novada pašvaldība,Limbažu novada Pāles pagasta sporta pasākumu vadītājs,false
15,"Politiskā partija ""KPV LV""",Ainārs Belovs,false,Male,Latgale,3,1988,"SIA ""FITNESA PARKS""",Valdes loceklis,false
15,"Politiskā partija ""KPV LV""",Iveta Benhena-Bēkena,true,Female,Rīga,2,1986,"SIA ""JUMBURGS""",valdes locekle,true
15,"Politiskā partija ""KPV LV""",Evija Benhena-Bēkena,false,Female,Rīga,36,1989,THE CONVERGENCE GROUP PLC,Projektu vadītāja,false
15,"Politiskā partija ""KPV LV""",Krists Bergans-Berģis,false,Male,Rīga,13,1993,"Greenwalk Baltic, SIA",Valdes loceklis,false
15,"Politiskā partija ""KPV LV""",Jānis Bergmanis,false,Male,Zemgale,12,1985,"SIA ""Zaļš auto""",Valdes priekšēdētājs,false
15,"Politiskā partija ""KPV LV""",Zane Bērziņa,false,Female,Vidzeme,17,1986,Sabiedrība ar ierobežotu atbildību Raccoon Serviss,Valdes priekšsēdētāja,false
15,"Politiskā partija ""KPV LV""",Einārs Bistrovs,false,Male,Latgale,13,1997,"SIA ""MIDIS""",Programmētājs,false
15,"Politiskā partija ""KPV LV""",Aldis Blumbergs,true,Male,Vidzeme,3,1969,Individuālā prakse,Zvērināts advokāts,true
15,"Politiskā partija ""KPV LV""",Arnis Bole,false,Male,Vidzeme,6,1982,"Sabiedrība ar ierobežotu atbildību ""JAUNLAIMĪTES""",Valdes priekšsēdētājs,false
15,"Politiskā partija ""KPV LV""",Jānis Brūklis,false,Male,Kurzeme,14,1981,"SIA ""pro CAD""",Būvuzraugs,false
15,"Politiskā partija ""KPV LV""",Sigita Cīrule-Pāne,false,Female,Rīga,19,1973,"Sabiedrība ar ierobežotu atbildību ""TRAVEL WITH US""",Valdes locekle,false
15,"Politiskā partija ""KPV LV""",Vladislavs Čerņavskis,false,Male,Latgale,17,1958,"Sabiedrība ar ierobežotu atbildību ""VLADAS 1""",Valdes loceklis,false
15,"Politiskā partija ""KPV LV""",Ivars Čivčišs,false,Male,Rīga,11,1981,"Sabiedrība ar ierobežotu atbildību ""ALBERTA KOLEDŽA""",Studiju programmas direktors,false
15,"Politiskā partija ""KPV LV""",Māris Darģis,false,Male,Rīga,12,1982,Rīgas Tehniskā universitāte,Pētnieks,false
15,"Politiskā partija ""KPV LV""",Dainis Drēžis,false,Male,Kurzeme,12,1966,Pensionārs/pensionāre,,false
15,"Politiskā partija ""KPV LV""",Juta Dumpfa-Neverovska,false,Female,Rīga,7,1983,Saimnieciskā darbība,Saimieciskās darbības veicējs,false
15,"Politiskā partija ""KPV LV""",Jānis Dvēselītis,false,Male,Vidzeme,10,1972,"SIA ""MŪSU SAIME""",Masieris,false
15,"Politiskā partija ""KPV LV""",Artūrs Dzenis,false,Male,Vidzeme,22,1988,"Sabiedrība ar ierobežotu atbildību ""Hokeja Pasaule""",Reklāmas speciālists,false
15,"Politiskā partija ""KPV LV""",Janeks Ekurs,false,Male,Vidzeme,28,1980,"Sabiedrība ar ierobežotu atbildību ""FASTWAYS""",Direktors,false
15,"Politiskā partija ""KPV LV""",Māris Feldmanis,false,Male,Zemgale,17,1974,Mežsaimniecība,Īpašnieks,false
15,"Politiskā partija ""KPV LV""",Artūrs Garonskis,false,Male,Rīga,31,1957,Pensionārs/pensionāre,,false
15,"Politiskā partija ""KPV LV""",Anita Geidāne,false,Female,Zemgale,13,1963,"Biedrība ""Dziesmu vācelīte""",Vadītāja,false
15,"Politiskā partija ""KPV LV""",Aivars Geidāns,false,Male,Zemgale,3,1985,Jelgavas novada dome,Deputāts,false
15,"Politiskā partija ""KPV LV""",Aldis Gobzems,true,Male,Rīga,38,1978,Zvērināta advokāta Alda Gobzema birojs,Zvērināts advokāts,true
15,"Politiskā partija ""KPV LV""",Ivars Griķis,false,Male,Latgale,8,1981,"SIA ""THERMO SKYLIGHT SYSTEMS""",Valdes loceklis,false
15,"Politiskā partija ""KPV LV""",Māris Grīnbergs,false,Male,Vidzeme,13,1981,"Sabiedrība ar ierobežotu atbildību ""Noliktava 195""",Valdes priekšsēdētājs,false
15,"Politiskā partija ""KPV LV""",Sofija Grīnvalde,false,Female,Vidzeme,7,1988,Latvijas Republikas Vides aizsardzības un reģionālās attīstības ministrija,Vecākā eksperte,false
15,"Politiskā partija ""KPV LV""",Kaspars Ģirģens,true,Male,Zemgale,1,1985,Jēkabpils pilsētas pašvaldība,Deputāts,true
15,"Politiskā partija ""KPV LV""",Sandis Ģirģens,false,Male,Zemgale,5,1980,Individuāli praktizējošs zvērināts advokāts Sandis Ģirģens,Zvērināts advokāts,false
15,"Politiskā partija ""KPV LV""",Svetlana Iftodija,false,Female,Zemgale,9,1992,Māmiņu biedrība ''ATSPULGS'',Valdes priekšsēdētāja,false
15,"Politiskā partija ""KPV LV""",Reinis Immermanis,false,Male,Kurzeme,8,1991,"SIA ""KONEKESKO LATVIJA""",Rezerves daļu pārdevējs,false
15,"Politiskā partija ""KPV LV""",Kalvis Irbe,false,Male,Vidzeme,27,1974,SIA VKI,Valdes priekšsēdētājs,false
15,"Politiskā partija ""KPV LV""",Uģis Jankavs,false,Male,Rīga,16,1956,MILANORIGA SIA,Valdes priekšsēdētājs,false
15,"Politiskā partija ""KPV LV""",Santa Jelinska,false,Female,Latgale,12,1989,"AS ""Moda Kapitāls""",Jēkabpils filiāles vadītāja,false
15,"Politiskā partija ""KPV LV""",Alberts Jēkabsons,false,Male,Rīga,29,1991,HERE Latvia SIA,Vietējo karšu operāciju analītiķis II,false
15,"Politiskā partija ""KPV LV""",Beata Jonite,false,Female,Rīga,24,1995,"Politiskā partija ""KPV LV""",Biroja vadītāja,false
15,"Politiskā partija ""KPV LV""",Romans Justs,false,Male,Rīga,5,1955,"Sabiedrība ar ierobežotu atbildību ""Oliivija""",Veikala vadītājs,false
15,"Politiskā partija ""KPV LV""",Artuss Kaimiņš,true,Male,Rīga,1,1980,Saeima,Deputāts,true
15,"Politiskā partija ""KPV LV""",Andris Kivičs,false,Male,Rīga,9,1977,"Sabiedrība ar ierobežotu atbildību ""Reklāmas autori""",Raidījuma vadītājs,false
15,"Politiskā partija ""KPV LV""",Artūrs Kļaviņš,false,Male,Rīga,17,1986,"SIA ""AQUA LUNA""",Vecākais bārmenis,false
15,"Politiskā partija ""KPV LV""",Kristaps Kosītis,false,Male,Vidzeme,8,1982,"Sabiedrība ar ierobežotu atbildību ""Netnet""",Valdes loceklis,false
15,"Politiskā partija ""KPV LV""",Ieva Krapāne,true,Female,Vidzeme,5,1981,Reģionālā pašvaldības policija,Lietvede,true
15,"Politiskā partija ""KPV LV""",Rolands Kreicmanis,false,Male,Rīga,20,1990,"Sabiedrība ar ierobežotu atbildību ""SALMO""",Pārdevējs konsultants,false
15,"Politiskā partija ""KPV LV""",Edgars Kronbergs,false,Male,Kurzeme,7,1983,Saldus novada pašvaldība,Vides pārvaldības speciālists,false
