Saraksts,Partija,Vards,Ievelets,Gender,Apgabals,Numurs,Gads,DarbaVieta,Amats,Ievelets
17,"""Apvienība Latvijai""",Sanita Giriča,false,Female,Rīga,16,1981.0,Rīgas 170. pirmsskolas izglītības iestāde,skolotāja palīgs,false
17,"""Apvienība Latvijai""",Uldis Godainis,false,Male,Zemgale,1,1955.0,"SIA ""Synerica""",nodaļas vadītājs,false
17,"""Apvienība Latvijai""",Arvis Kalējs,false,Male,Vidzeme,4,1980.0,Saimnieciskās darbības veicējs,pašnodarbinātais,false
17,"""Apvienība Latvijai""",Vilhelms Klincāns,false,Male,Vidzeme,19,1937.0,Pensionārs,,false
17,"""Apvienība Latvijai""",Edgars Klinsons,false,Male,Rīga,20,1975.0,"Sabiedrība ar ierobežotu atbildību ""SP4car""",valdes loceklis,false
17,"""Apvienība Latvijai""",Ričards Kļaviņš,false,Male,Vidzeme,17,1992.0,"Akciju sabiedrība ""VALMIERAS STIKLA ŠĶIEDRA""",ražošanas operators,false
17,"""Apvienība Latvijai""",Raimonds Kokins,false,Male,Rīga,22,1958.0,"Automašīnu garāžu īpašnieku kooperatīvā sabiedrība ""PĀRDAUGAVA""",valdes priekšsēdētājs,false
17,"""Apvienība Latvijai""",Ineta Kona,false,Female,Rīga,5,1962.0,Smārdes pamatskola,psihologs,false
17,"""Apvienība Latvijai""",Andrējs Krūmiņš,false,Male,Rīga,18,1953.0,Partija “Tēvzemes mantojums”,valdes loceklis,false
17,"""Apvienība Latvijai""",Kārlis Krūmiņš,false,Male,Rīga,13,1940.0,"Partija ""Tēvzemes mantojums""",valdes priekšsēdētājs,false
17,"""Apvienība Latvijai""",Viola Ķikute,false,Female,Zemgale,2,1979.0,"Sabiedrība ar ierobežotu atbildību Firma ""KONSTANTS""",būvdarbu vadītāja palīgs,false
17,"""Apvienība Latvijai""",Jānis Labrencis,false,Male,Zemgale,3,1938.0,Pensionārs,,false
17,"""Apvienība Latvijai""",Jānis Lapinskis,false,Male,Rīga,2,1970.0,Rīgas 47. vidusskola,skolotājs,false
17,"""Apvienība Latvijai""",Anita Lasmane,false,Female,Rīga,10,1966.0,ASA musulmaņu konsultācijas centrs SIA,valdes locekle,false
17,"""Apvienība Latvijai""",Aldis Lazdiņš,false,Male,Vidzeme,5,1952.0,Pensionārs,,false
17,"""Apvienība Latvijai""",Guntis Lediņš,false,Male,Vidzeme,20,1984.0,"Sabiedrība ar ierobežotu atbildību ""AG Building group""",valdes priekšsēdētājs,false
17,"""Apvienība Latvijai""",Lolita Leimane,false,Female,Zemgale,4,1971.0,Pensionāre,,false
17,"""Apvienība Latvijai""",Artūrs Leitlands,false,Male,Vidzeme,2,1991.0,"Akciju sabiedrība ""VALMIERAS STIKLA ŠĶIEDRA""",ražošanas operators,false
17,"""Apvienība Latvijai""",Jānis Lesiņš,false,Male,Kurzeme,6,1988.0,Starptautiskā lidosta Rīga,Inspektors -patrulētājs,false
17,"""Apvienība Latvijai""",Jānis Liepa,false,Male,Rīga,24,1981.0,"Sabiedrība ar ierobežotu atbildību ""PIRTS LV""",menedžeris,false
17,"""Apvienība Latvijai""",Egils Matīss Madelis,false,Male,Kurzeme,3,1946.0,SIA AHG,Izpilddirektors,false
17,"""Apvienība Latvijai""",Kristīne Markus,false,Female,Rīga,19,1987.0,"Akciju sabiedrība ""INVEKS""",Padomes loceklis,false
17,"""Apvienība Latvijai""",Marks Medvedevs,false,Male,Latgale,5,1977.0,"SIA ""EAST WEAR""",galvenais mehāniķis,false
17,"""Apvienība Latvijai""",Māris Možvillo,false,Male,Vidzeme,1,1967.0,Latvijas republikas Saeima,Deputāts,false
17,"""Apvienība Latvijai""",Inese Nartiša,false,Female,Rīga,14,1978.0,Studente,,false
17,"""Apvienība Latvijai""",Aleksandrs Novickis,false,Male,Zemgale,7,1965.0,Datu valsts inspekcija,drošības pārvaldnieks,false
17,"""Apvienība Latvijai""",Jānis Olups-Blumanskis,false,Male,Rīga,15,1977.0,"LedIsOn, Sabiedrība ar ierobežotu atbildību",Valdes loceklis,false
17,"""Apvienība Latvijai""",Krišjānis Papiņš,false,Male,Rīga,28,1980.0,"Elephant branding, Sabiedrība ar ierobežotu atbildību",Valdes loceklis,false
17,"""Apvienība Latvijai""",Dace Pavlova,false,Female,Zemgale,5,1976.0,Aizkraukles novada pašvaldība,aprūpētāja,false
17,"""Apvienība Latvijai""",Agita Pavloviča,false,Female,Latgale,3,1976.0,Dauvgavpils 7.pirmsskolas izglītības iestāde,pirmsskolas skolotājs,false
17,"""Apvienība Latvijai""",Oļegs Pavlovičs,false,Male,Latgale,11,1975.0,"SIA ""Centennial Industries""",iekārtu montieris,false
17,"""Apvienība Latvijai""",Marija Petkune,false,Female,Latgale,10,1968.0,"SIA ""EAST WEAR""",meistars,false
17,"""Apvienība Latvijai""",Viktorija Petkune,false,Female,Latgale,8,1999.0,Studente,,false
17,"""Apvienība Latvijai""",Artjoms Prohorenko,false,Male,Rīga,27,1996.0,SKANDINAVISKA ENSKILDA BANKEN AB Rīgas filiāle,AML darījumu uzraudzības amatpersona,false
17,"""Apvienība Latvijai""",Dzintra Putniņa,false,Female,Rīga,23,1946.0,Pensionāre,,false
17,"""Apvienība Latvijai""",Valerijs Radionovs,false,Male,Rīga,7,1956.0,"Jubilejas, Dzīvokļu īpašnieku kooperatīvā sabiedrība",Namu pārvaldnieks,false
17,"""Apvienība Latvijai""",Jānis Riņķis,false,Male,Rīga,1,1980.0,"Sabiedrība ar ierobežotu atbildību ""PR Holding""",valdes priekšsēdētājs,false
17,"""Apvienība Latvijai""",Guntis Rolis,false,Male,Kurzeme,1,1961.0,Portāls www.dunika.lv,Administrators,false
17,"""Apvienība Latvijai""",Ilze Ruģele,false,Female,Vidzeme,8,1977.0,Rīgas rajona tiesa,tiesas sēžu sekretāre,false
17,"""Apvienība Latvijai""",Gvido Salinieks,false,Male,Rīga,8,1990.0,"SIA ""PREfabrica""",ražošanas ceha meistars,false
17,"""Apvienība Latvijai""",Iveta Samiņa,false,Female,Kurzeme,4,1982.0,"KRISTAPS, Sabiedrība ar ierobežotu atbildību Tukuma rajonā",Virtuves vadītājs,false
17,"""Apvienība Latvijai""",Helmuts Sarva,false,Male,Vidzeme,18,1993.0,"SIA ""HODA LV""",ražošanas operators,false
17,"""Apvienība Latvijai""",Larisa Sergijeviča,false,Female,Latgale,7,1962.0,"SIA ""EAST WEAR""",ceha vadītājs,false
17,"""Apvienība Latvijai""",Paulis Siliņš,false,Male,Vidzeme,15,1944.0,Pensionārs,,false
17,"""Apvienība Latvijai""",Kaspars Skrindževskis,false,Male,Latgale,6,1986.0,SIA EKSITO K,direktors,false
17,"""Apvienība Latvijai""",Liāna Smilktiņa,false,Female,Vidzeme,14,1955.0,Pensionāre,,false
17,"""Apvienība Latvijai""",Jānis Sprukuls,false,Male,Latgale,12,1964.0,Bezdarbnieks,,false
17,"""Apvienība Latvijai""",Aleksandrs Šileiko,false,Male,Vidzeme,12,1980.0,Saimnieciskās darbības veicējs,pašnodarbinātais,false
17,"""Apvienība Latvijai""",Jurijs Tomass,false,Male,Vidzeme,10,1972.0,"Sabiedrība ar ierobežotu atbildību ""Tomsons""",valdes priekšsēdētājs,false
17,"""Apvienība Latvijai""",Regīna Veigure,false,Female,Vidzeme,16,1992.0,Saimnieciskās darbības veicējs,pašnodarbinātais,false
17,"""Apvienība Latvijai""",Jānis Vilnis,false,Male,Rīga,9,1986.0,"Sabiedrība ar ierobežotu atbildību ""Rolling""",kārtridžu uzpildes meistars,false
17,"""Apvienība Latvijai""",Edmunds Visockis,false,Male,Latgale,2,1975.0,Latvijas Lauksaimniecības universitāte,pētnieks,false
17,"""Apvienība Latvijai""",Jānis Vīksna,false,Male,Vidzeme,3,1962.0,Students,,false
17,"""Apvienība Latvijai""",Jānis Zālītis,false,Male,Rīga,12,1976.0,AFLEKS Baltic SIA,menedžeris,false
17,"""Apvienība Latvijai""",Iļja Zļenko,false,Female,Latgale,1,1995.0,"Sabiedrība ar ierobežotu atbildību ""YETTI GROUP""",valdes priekšsēdētājs,false
17,"""Apvienība Latvijai""",Svītrots *,false,Male,Rīga,11,,,,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ringolds Arnītis,false,Male,Vidzeme,9,1967.0,Latvijas Agronomu biedrība,Prezidents,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Kristaps Averjanovs,false,Male,Latgale,11,1990.0,Zemessardzes 34. Kājnieku bataljons,Kaprālis,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aivars Bačkurs,false,Male,Latgale,13,1997.0,Krāslavas novada Dagdas jauniešu iniciatīvu centrs,Jauniešu lietu speciālists,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Andris Bačuks,false,Male,Latgale,7,1987.0,Balvu un Gulbenes slimnīcu apvienība,Rehabilitācijas speciālists - Fizioterapeits,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aija Barča,false,Female,Kurzeme,3,1949.0,VSIA “Piejūras slimnīca” Psihiatriskā klīnika,Sociālā darbiniece,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Česlavs Batņa,true,Male,Vidzeme,8,1979.0,Ādažu vidusskola,Direktors,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Bergmanis,false,Male,Zemgale,8,1962.0,Aizkraukles novada pašvaldība,Koku ciršanas atļauju izsniegšanas komisijas loceklis,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Kaspars Bergmanis,false,Male,Rīga,21,1969.0,"Rīgas Dome, Īres valde",Valdes priekšsēdētājs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Krists Bergmanis,false,Male,Kurzeme,15,1995.0,"SIA ""Ēku uzturēšanas serviss""",Valdes loceklis,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Raimonds Bergmanis,true,Male,Vidzeme,2,1966.0,Latvijas Republikas Saeima,Deputāts,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Gatis Blumbahs,false,Male,Rīga,12,1983.0,SIA “Rīgas Austrumu klīniskās universitates slimnīca”,Tehniskās atbalsta daļas vadītājs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Gundars Bojārs,false,Male,Vidzeme,29,1967.0,Sia HiExplorer,Valdes loceklis,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ieva Brante,false,Female,Rīga,8,1979.0,Rīgas dome,Deputāte,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Alma Brinkmane,false,Female,Vidzeme,23,1991.0,Ādažu vidusskola,Direktora vietniece,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ansis Brūns,false,Male,Kurzeme,14,1989.0,Arvato Systems Bertelsmann,Vācu klientu speciālists,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Līga Bulmeistere,false,Female,Latgale,5,1983.0,Latvijas Republikas Saeima,Tehniskā sekretāre,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Māris Dadzis,false,Male,Kurzeme,12,1963.0,Ventspils novada pašvaldība,Deputāts,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Atis Deksnis,true,Male,Kurzeme,6,1973.0,Liepājas pilsētas pašvaldības administrācija,Domes priekšsēdētāja vietnieks,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ira Dūduma,false,Female,Vidzeme,28,1963.0,Mārupes kultūras nams,Vadītāja,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Džeriņš,false,Male,Kurzeme,13,1977.0,Liepājas Jūrniecības koledža,Direktora vietnieks administratīvajos jautājumos,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Dēvijs Elnionis,false,Male,Rīga,39,1977.0,“Zvērināta advokāta Dēvija Elnioņa birojs” SIA,"Biroja vadītājs, valdes loceklis",false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aigars Evardsons,false,Male,Rīga,24,1962.0,Rīgas domes Iekšējo pārbaužu un korupcijas novēršanas nodaļa,Vecākais eksperts,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aivars Fomins,false,Male,Vidzeme,25,1958.0,Alūksnes novada pašvaldība,Domes deputāts,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ella Frīdvalde-Andersone,false,Female,Vidzeme,7,1969.0,Cēsu novada pašvaldība,Domes deputāte,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Agnese Geduševa,false,Female,Vidzeme,5,1984.0,Ķekavas novada pašvaldība,Domes priekšsēdētāja 1.vietnieks,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Grasis,false,Male,Rīga,20,1971.0,Rīgas Stradiņa universitāte,"Juridiskās fakultātes dekāns, profesors, vadošais pētnieks",false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aiga Grasmane,false,Female,Vidzeme,10,1975.0,"Biedrība ""Latvijas Meža īpašnieku biedrība""",Izpilddirektore,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Gatis Gūtmanis,false,Male,Rīga,38,1979.0,AMSERV MOTORS SIA,Automobiļu tirdzniecības menedžeris,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ivars Jakovels,false,Male,Rīga,33,1981.0,SIA Miltton Latvia,Vecākais konsultants,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ieva Jākobsone-Bellomi,false,Female,Rīga,37,1978.0,"Frenka Dž. Gvarinī Biznesa skola, Džona Kabota Universitāte, Roma, Itālija",Docente (profesore),false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Raivis Kalējs,false,Male,Kurzeme,8,1989.0,Dienvidkurzemes novada pašvaldība,Domes priekšsēdētāja vietnieks attīstības jautājumos,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Elita Kalniņa,false,Female,Rīga,31,1964.0,"Memoriālo muzeju apvienība, Jāņa Akurātera muzejs",Kasiere,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Guntis Kalniņš,false,Male,Zemgale,12,1964.0,Gunta Kalniņa zemnieku saimniecība Gravas,Īpašnieks- vadītājs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Elita Ernestīne Kazaine,false,Female,Rīga,26,1969.0,"Politiskā partija ""Latvijas Reģionu Apvienība""",Biroja vadītāja,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Eva Kazeka,false,Female,Vidzeme,24,1977.0,SIA Evoline,Valdes locekle,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Matīss Kempe,false,Male,Rīga,30,1989.0,Rīgas domes Pilsētas attīstības departaments,Arhitektūras un pilsētvides pārvaldes Arhitektu nodaļas vadītāja vietnieks,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Modris Kempe,false,Male,Rīga,36,1989.0,Pašnodarbinātais,,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Kārlis Knēziņš,false,Male,Rīga,18,1978.0,Prime Realty SIA,Nekustamā īpašuma ekonomists,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Rita Krinberga,false,Female,Rīga,35,1964.0,LU Rīgas 1.medicīnas koledža,lektore,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Varis Krūmiņš,false,Male,Zemgale,6,1961.0,Tukuma novada Kandavas Bērnu un jaunatnes sporta skola,Direktors,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Armands Krūze,false,Male,Rīga,15,1959.0,Purvciema attīstības biedrība,Valdes priekšsēdētājs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Māris Kučinskis,true,Male,Kurzeme,1,1961.0,Latvijas Republikas Saeima,Deputāts,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Kudiņš,false,Male,Latgale,10,1988.0,Daugavpils Universitāte,Rektora vietnieks attīstības jautājumos,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Rūdolfs Kudļa,false,Male,Vidzeme,12,1991.0,Ogres novada pašvaldības dome,Deputāts,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Andris Kulbergs,true,Male,Rīga,4,1979.0,VK Development SIA,Valdes Priekšsēdētājs,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Valdis Labinskis,false,Male,Latgale,6,1957.0,SIA Medicīnas centrs Saule,Izpilddirektors,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aivis Landmanis,false,Male,Kurzeme,5,1970.0,SIA Ventspils Port Services,Komercdarbības konsultants,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Liepiņš,false,Male,Rīga,10,1964.0,Rīgas domes Pilsētas attīstības departaments,Nodaļas vadītājs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Lauris Lizbovskis,true,Male,Rīga,11,1973.0,Žurnālists,,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ingmārs Līdaka,true,Male,Zemgale,3,1966.0,Bauskas novada dome,Deputāts,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Terēza Luksa,false,Female,Vidzeme,15,1982.0,SIA TL Candles,Valdes locekle,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Velta Ļubkina,false,Female,Latgale,8,1956.0,Rēzeknes Tehnoloģiju akadēmija,"Profesore, doktora studiju programmas Izglītības zinātnē direktore; projektu koordinatore",false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Artūrs Mangulis,false,Male,Vidzeme,11,1971.0,Ogres novada pašvaldības dome,Reģionālās attīstības jautājumu komitejas priekšsēdētājs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Mariss Martinsons,false,Male,Vidzeme,21,1972.0,Ādažu novada pašvaldība,Izpilddirektora 1.vietnieks,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ārija Martukāne,false,Female,Zemgale,4,1957.0,"Nodibinājums ""Sociālā atbalsta un izglītības fonds"" Ģimeņu atbalsta centrs ""Terēze""","Vadītāja vietniece, sociālā darba speciāliste",false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Linda Matisone,true,Female,Kurzeme,2,1976.0,Liepājas Valstspilsētas Dome,Domes deputāte,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Dāvis Melnalksnis,false,Male,Vidzeme,18,1993.0,Limbažu novada pašvaldība,Pašvaldības domes deputāts,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Deņiss Meļņiks,false,Male,Rīga,28,1974.0,Augstskla “ISMA”,Programmas “Mūzikas menedžments” direktors,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Sanita Millere,false,Female,Zemgale,13,1967.0,SIA “Pils A un S”,Valdes locekle,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jana Muižniece,false,Female,Rīga,9,1969.0,Latvijas Reģionu Apvienība,Rīgas nodaļas vadītāja vietniece,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Vairis Nartišs,false,Male,Rīga,23,1976.0,VSIA Latvijas Nacionālā opera un balets,Orķestra mūziķis,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ulrika Naumova,false,Female,Rīga,22,1983.0,Rīgas Stila un modes tehnikums,Direktors,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Kristīne Niedre-Lathere,false,Female,Kurzeme,9,1977.0,Liepājas pilsētas izglītības pārvalde,Vadītāja,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ilze Ortveina,false,Female,Rīga,2,1972.0,VSIA Traumatoloģijas un ortopēdijas slimnīca,Galvenā māsa,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Mairita Pauliņa,false,Female,Zemgale,10,1981.0,Zemgales plānošanas reģions,Uzņēmējdarbības centra vadītāja,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Līvija Plavinska,false,Female,Latgale,16,1959.0,Rēzeknes novada pašvaldības Nautrēnu apvienības pārvalde,Apvienības vadītāja,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Artūrs Portnovs,false,Male,Vidzeme,14,1984.0,Madonas novada pašvaldība,Pārvaldes vadītājs Ļaudonas un Kalsnavas pagastos,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Inga Priede,false,Female,Zemgale,5,1966.0,Tukuma novada pašvaldība,Domes priekšsēdētāja vietniece,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Mārtiņš Prīsis,false,Male,Zemgale,14,1980.0,SIA “CMB Housing Solutions”,Vadītājs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Līga Marija Putna,false,Female,Vidzeme,26,1977.0,Rail Baltica,projektu vadītāja,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Renārs Putniņš,false,Male,Rīga,32,1974.0,SIA “SILA STILS”,"Valdes loceklis, arhitekts",false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Renārs Putniņš,false,Male,Zemgale,7,1976.0,Jēkabpils reģionālā slimnīca,Valdes loceklis,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Edgars Putra,false,Male,Kurzeme,4,1983.0,Dienvidkurzemes novada pašvaldība,Deputāts. Attīstības un tautsaimniecības komitejas pr-ja vietnieks,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Igors Rajevs,true,Male,Rīga,3,1965.0,SIA Rajevs Security and Defence Solutions,Valdes loceklis,true
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Gundega Rancāne,false,Female,Latgale,15,1973.0,Lūcijas Rancānes Makašānu Amatu vidusskola,Direktore,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Edgars Rantiņš,false,Male,Vidzeme,22,1983.0,Rīgas plānošanas reģions,Administrācijas vadītājs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Romualds Ražuks,false,Male,Vidzeme,16,1955.0,Latvijas Universitāte,"Pasniedzējs, eksperts",false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Viesturs Reinfelds,false,Male,Zemgale,9,1956.0,Dobeles novada pašvaldība,Domes deputāts,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Oskars Reiters,false,Male,Rīga,19,1990.0,SIA AJ Realestate,Būvniecības projektu vadītajs,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Dace Rolava,false,Female,Rīga,17,1955.0,SIA “DR kursi un konsultācijas”,Valdes priekšsēdētāja,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Juris Saukāns,false,Male,Latgale,9,1966.0,“Mediju aģentūra A-Z” SIA,Valdes loceklis,false
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Oksana Sičko,false,Female,Rīga,14,1963.0,VCA MC Elite,"Ārsts-neirologs, neirosonologs",false
