Saraksts,Partija,Vards,Apgabals,Numurs,Gads,DarbaVieta,Amats
12,"""Latviešu Nacionālisti""",Vladislavs Bautris,Latgale,1,1958,SIA ROYAL GROUP,Apsardzes operatīvais darbinieks
12,"""Latviešu Nacionālisti""",Didzis Birznieks,Rīga,11,1959,"Apgāds ""Kamene""","Vadītājs, Ssholler Allibert iekārtu operators"
12,"""Latviešu Nacionālisti""",Jānis Brikmanis,Vidzeme,10,1940,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Leonīds Buklovskis,Latgale,6,1969,SIA DEPO,Pakalpojumu centra meistars
12,"""Latviešu Nacionālisti""",Alfrēds Buls,Vidzeme,1,1960,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Inese Caunīte,Zemgale,3,1970,Pašnodarbinātā,Tekstilmāksleniece
12,"""Latviešu Nacionālisti""",Imants Dambis,Vidzeme,13,1953,SIA Jaunarkādijas,Autobusa vadītājs
12,"""Latviešu Nacionālisti""",Pēteris Daņiļēvičs,Zemgale,2,1986,"VSIA ""Latvijas Vides, ģeoloģijas un meteoroloģijas centrs""",Ekologs
12,"""Latviešu Nacionālisti""",Linda Dinbire,Vidzeme,8,1995,Students/studente,
12,"""Latviešu Nacionālisti""",Roberts Egle,Zemgale,7,1952,"A/S ""Latvijas Pasts""",Šoferis - pastnieks
12,"""Latviešu Nacionālisti""",Anete Eglīte,Vidzeme,3,1995,"SIA ""Cherry Picking""",Mārketinga projektu vadītāja
12,"""Latviešu Nacionālisti""",Inga Godunova,Kurzeme,3,1964,Rīgas Dizaina Vidusskola,Bibliotēkas vadītāja
12,"""Latviešu Nacionālisti""",Normunds Gudovskis,Kurzeme,9,1967,"SIA ""DMIRO""",Dežurants
12,"""Latviešu Nacionālisti""",Atis Jurjāns,Vidzeme,4,1991,Pilsonības un migrācijas lietu pārvalde,IT projektu vadītājs / Sistēmanalītiķis
12,"""Latviešu Nacionālisti""",Roberts Kalējs,Zemgale,4,1951,"Rīgas Centrālcietums, Nodrošinājuma daļa","Mantzinis, štata darbinieks"
12,"""Latviešu Nacionālisti""",Kārlis Kazeks,Rīga,23,1955,Elektronikas un datorzinātņu institūts,Elektroietaišu ekspluatācijas inženieris
12,"""Latviešu Nacionālisti""",Vilhelms Klincāns,Latgale,4,1937,"""VK- AUTO"" IK",Īpašnieks
12,"""Latviešu Nacionālisti""",Arvīds Kļavinskis,Rīga,18,1953,Ādažu PII,Ēkas dežurants
12,"""Latviešu Nacionālisti""",Raimonds Kokins,Rīga,22,1958,Sabiedrība AGIKS Pārdaugava,Valdes priekšsēdētājs
12,"""Latviešu Nacionālisti""",Kārlis Krūmiņš,Zemgale,1,1940,Partija “Tēvzemes mantojums”,Valdes pr-ja vietnieks
12,"""Latviešu Nacionālisti""",Andrējs Krūmiņš,Rīga,14,1953,AS Altum,Informācijas sistēmu projektu vadītājs
12,"""Latviešu Nacionālisti""",Smaida Kurme,Vidzeme,15,1951,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Jevgenija Kurpniece,Kurzeme,7,1944,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Elīza Krista Kurvīte,Vidzeme,9,1993,"PII ""Māra""",Mūzikas skolotāja
12,"""Latviešu Nacionālisti""",Uldis Kurvīts,Vidzeme,12,1986,Bezdarbnieks/bezdarbniece,
12,"""Latviešu Nacionālisti""",Jānis Labrencis,Kurzeme,4,1938,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Aivars Lasmanis,Kurzeme,2,1956,"Nodibinājums ""Health Institute""",Valdes priekšsēdētājs
12,"""Latviešu Nacionālisti""",Inta Latišenoka,Zemgale,6,1949,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Aivars Legzdiņš,Rīga,12,1959,Bezdarbnieks/bezdarbniece,
12,"""Latviešu Nacionālisti""",Pēteris Liopa,Zemgale,11,1958,Bauskas ūdens saimniecība,Automātiķis
12,"""Latviešu Nacionālisti""",Jānis Locis,Zemgale,5,1961,Bezdarbnieks/bezdarbniece,
12,"""Latviešu Nacionālisti""",Ruta Lukševica,Zemgale,10,1955,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Danuta Ļevčenko,Latgale,3,1991,Bezdarbnieks/bezdarbniece,
12,"""Latviešu Nacionālisti""",Mārtiņš Mūzis,Vidzeme,6,1981,Cēsu DzSP,Māju apsaimniekotājs
12,"""Latviešu Nacionālisti""",Mārīte Odnobokova,Rīga,26,1963,Bezdarbnieks/bezdarbniece,
12,"""Latviešu Nacionālisti""",Uldis Pāže,Rīga,21,1983,Augļu serviss,Pasūtījumu pieņemšanas operators
12,"""Latviešu Nacionālisti""",Juris Pinsters,Kurzeme,6,1949,Bezdarbnieks/bezdarbniece,
12,"""Latviešu Nacionālisti""",Arvis Pļavnieks,Rīga,16,1997,"SIA ""Latvijas Meliorācija""",Palīgstrādnieks
12,"""Latviešu Nacionālisti""",Nadīna Puidīte,Zemgale,9,1947,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Roberts Purnis,Rīga,2,1995,"Politisko partiju apvienība ""Latviešu Nacionālisti""",Valdes loceklis
12,"""Latviešu Nacionālisti""",Dzintra Putniņa,Rīga,19,1946,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Aigars Putniņš,Kurzeme,5,1966,"Pētniecības ilgtermiņa projekts ""Latvijas vēsture un sabiedrība 20. gadsimta pirmajā pusē""",Vadītājs
12,"""Latviešu Nacionālisti""",Vigo Račevskis,Vidzeme,2,1962,Alfrēda Kalniņa Cēsu mūzikas vidusskola,Direktors
12,"""Latviešu Nacionālisti""",Edgars Račevskis,Rīga,3,1936,"Rīgas Latviešu Biedrība, Vīru koris ""Latvis""",Galvenais diriģents un mākslinieciskais vadītājs
12,"""Latviešu Nacionālisti""",Juris Rēķis,Rīga,20,1950,"SIA ""Jureks un ko""",Valdes priekšsēdētājs
12,"""Latviešu Nacionālisti""",Imants Riņķis,Rīga,27,1945,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Anna Romanova,Rīga,15,1994,"RAKUS ""Gaiļezers""",Sanitāre / slimnieku kopēja
12,"""Latviešu Nacionālisti""",Andris Rubins,Rīga,1,1947,Latvijas Universitāte,"Dermatoveneroloģijas katedras vadītājs, profesors"
12,"""Latviešu Nacionālisti""",Silvestrs Rubins,Kurzeme,1,1973,"Latvijas Universitāte, Medicīnas fakultāte",Docents
12,"""Latviešu Nacionālisti""",Ilze Ruģele,Rīga,6,1977,SIA Klippan Saule,Tekstilizstrādājumu tehnologs - dizainers
12,"""Latviešu Nacionālisti""",Irēna Saprovska,Rīga,9,1948,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Andris Siliņš,Rīga,8,1950,VCA POLIKLĪNIKA PULSS 5,Ārsts
12,"""Latviešu Nacionālisti""",Paulis Siliņš,Rīga,24,1944,Rīgas 66 speciālā vidusskola,Asistents
12,"""Latviešu Nacionālisti""",Astrīda Skrinda,Latgale,2,1972,Daugavpils Universitātes Humanitāro un sociālo zinātņu institūts,Pētniece
12,"""Latviešu Nacionālisti""",Egīls Stāmurs,Rīga,17,1957,Rīgas Taksomentru parks,Maršrutu pārvadājumu nodaļas vietneks
12,"""Latviešu Nacionālisti""",Gunārs Tabūns,Latgale,5,1947,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Elīna Tetere,Rīga,10,1984,Bezdarbnieks/bezdarbniece,
12,"""Latviešu Nacionālisti""",Jurijs Tomass,Vidzeme,5,1972,"SIA ""TOMSONS""",Valdes loceklis
12,"""Latviešu Nacionālisti""",Aija Tula-Rijkure,Rīga,5,1958,Diplomātiskā Servisa Medicīnas Centrs,Ārste
12,"""Latviešu Nacionālisti""",Airīte Agnija Uzkliņģe,Zemgale,12,1951,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Egons Vanuška,Kurzeme,8,1951,"Zemnieku samniecība ""Veldze""",Vadītājs
12,"""Latviešu Nacionālisti""",Solveiga Vecziediņa,Latgale,7,1950,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Ruta Viesture,Zemgale,8,1950,"SIA ""Jelgavas poliklīnika",Ārste - ķirurģe
12,"""Latviešu Nacionālisti""",Jānis Vitkovskis,Rīga,25,1938,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Antra Vīnerte,Rīga,4,1985,Rīgas pilsētas sākumskola,Skolotāja
12,"""Latviešu Nacionālisti""",Dzintars Vīņauds,Vidzeme,14,1962,"Valsts SIA ""Sertifikācijas un testēšanas centrs""","Atbilstības novērtēšanas nodaļas bioloģiskās lauksaimniecības sektora vadītājs, vecākais eksperts"
12,"""Latviešu Nacionālisti""",Rita Zīle,Vidzeme,7,1973,"SIA ""Siguldas Slimnīca""",Saimniecības daļas vadītāja
12,"""Latviešu Nacionālisti""",Jānis Zīle,Vidzeme,11,1944,Pensionārs/pensionāre,
13,Jaunā VIENOTĪBA,Hosams Abu Meri,Vidzeme,28,1974,LR Saeima,Saeimas deputāts
13,Jaunā VIENOTĪBA,Aldis Adamovičs,Latgale,1,1970,LR Saeima,Saeimas deputāts
13,Jaunā VIENOTĪBA,Uldis Ainārs,Zemgale,15,1975,Centrālā statistikas pārvalde,Departamenta direktors
13,Jaunā VIENOTĪBA,Raivis Anspaks,Vidzeme,23,1980,Salaspils novada dome,Domes priekšsēdētāja vietnieks
13,Jaunā VIENOTĪBA,Arvils Ašeradens,Kurzeme,1,1962,Valsts kanceleja,"Ministru prezidenta biedrs, ekonomikas ministrs"
13,Jaunā VIENOTĪBA,Andris Badūns,Latgale,4,1961,Dagdas novada pašvaldības iestāde „Veselības un sociālo pakalpojumu centrs „Dagda”,iestādes vadītājs
13,Jaunā VIENOTĪBA,Normunds Balabka,Rīga,20,1973,Stopiņu novada dome,deputāts
13,Jaunā VIENOTĪBA,Elīna Bīviņa,Rīga,37,1976,Eiropas Parlaments,Deputāta palīgs
13,Jaunā VIENOTĪBA,Iveta Blaua,Vidzeme,12,1969,"SIA ""Latvijas nacionālais metroloģijas centrs""",Valdes locekle
13,Jaunā VIENOTĪBA,Didzis Brūklītis,Rīga,17,1982,LR Ekonomikas ministrija,Nodaļas vadītājs
13,Jaunā VIENOTĪBA,Voldemārs Burģis,Rīga,15,1978,Rīgas kooperatīvā krājaizdevu sabiedrība,jurists
13,Jaunā VIENOTĪBA,Maruta Castrova,Latgale,6,1959,"Biedrība „RITINEITIS”, pieaugušo neformālās izglītības centra „Azote”",vadītāja
13,Jaunā VIENOTĪBA,Guntars Catlaks,Rīga,9,1963,Izglītības un zinātnes ministrijas Valsts izglītības satura centrs,Vadītājs
13,Jaunā VIENOTĪBA,Raimonds Čudars,Vidzeme,7,1974,Salaspils novada dome,Domes priekšsēdētājs
13,Jaunā VIENOTĪBA,Mārtiņš Daģis,Zemgale,11,1976,SIA ECOS,valdes priekšsēdētājs
13,Jaunā VIENOTĪBA,Ints Dālderis,Kurzeme,4,1971,Latvijas Republikas Saeima,deputāts
13,Jaunā VIENOTĪBA,Jānis Jāzeps Dimants,Rīga,29,1937,Latviešu ārstu un zobārstu apvienība,Valdes loceklis
13,Jaunā VIENOTĪBA,Jānis Drengers,Vidzeme,18,1981,"Quest Employment Ltd, Northampton, Apvienotā Karaliste",Klientu menedžeris
13,Jaunā VIENOTĪBA,Edgars Engīzers,Rīga,34,1985,Latvijas Republikas Saeima,deputāta palīgs
13,Jaunā VIENOTĪBA,Kārlis Eņģelis,Rīga,12,1983,Latvijas Republikas Labklājības ministrija,ministra padomnieks
13,Jaunā VIENOTĪBA,Baiba Ervalde,Rīga,22,1959,Māras Muižnieces Rīgas Mākslas skola,Izglītības iestādes bibliotekāre
13,Jaunā VIENOTĪBA,Raja Ēriksone,Rīga,28,1949,"Rīgas aktīvo senioru alianse ""RASA""",klientu koordinātors
13,Jaunā VIENOTĪBA,Astrīds Freimanis,Zemgale,13,1935,SIA Naftas un gāzes konsultanti,Projektu vadītājs
13,Jaunā VIENOTĪBA,Ričards Gailums,Vidzeme,9,1972,Valmieras pilsētas pašvaldība,"deputāts, domes priekšsēdētāja vietnieks"
13,Jaunā VIENOTĪBA,Māris Garkuls,Latgale,10,1980,SIA Labiekārtošana-D,Tehniskais direktors
13,Jaunā VIENOTĪBA,Alīna Gendele,Latgale,5,1959,Ludzas novada dome,deputāte
13,Jaunā VIENOTĪBA,Gatis Gereišs,Rīga,30,1992,Students/studente,
13,Jaunā VIENOTĪBA,Aldis Gēcis,Vidzeme,19,1963,Jūrmalas advokāta birojs,Zvērināts advokāts
13,Jaunā VIENOTĪBA,Dmitrijs Golubevs,Rīga,18,1983,"SIA ""Aliaz Cooperation""",Programmētājs
13,Jaunā VIENOTĪBA,Viktorija Anna Graudiņa,Rīga,31,1986,"Sia ""Lejiņa un Šleiers""",Sabiedrisko attiecību speciāliste
13,Jaunā VIENOTĪBA,Raimonds Graudiņš,Zemgale,14,1981,Lielvārdes novada pašvaldība,Deputāts
13,Jaunā VIENOTĪBA,Irēna Grauze,Kurzeme,6,1965,Saldus novada pašvaldības Ezeres pagasta pārvalde,Pārvaldes vadītāja
13,Jaunā VIENOTĪBA,Artis Gustovskis,Kurzeme,2,1967,Latvijas Republikas 12.Saeima,Deputāts
13,Jaunā VIENOTĪBA,Astrīda Harju,Vidzeme,8,1960,Latvijas Republikas Saeima,deputāte
13,Jaunā VIENOTĪBA,Edgars Ikstens,Kurzeme,3,1987,Latvijas Republikas Saeima,Frakcijas VIENOTĪBA priekšsēdētāja Hosama Abu Meri palīgs
13,Jaunā VIENOTĪBA,Artūrs Janiševs,Vidzeme,17,1987,Ķekavas novada uzņēmēju padome,Valdes priekšsēdētājs
13,Jaunā VIENOTĪBA,Dzintars Jankavs,Vidzeme,25,1983,SIA Dantek,Vecākais pārdevējs
13,Jaunā VIENOTĪBA,Edgars Jākobsons,Vidzeme,15,1984,TrafoNet SIA,Būvniecības nozares vadītājs
13,Jaunā VIENOTĪBA,Andris Jefimovs,Kurzeme,10,1986,Grobiņas novada dome,Ugunsdzēsības un glābšanas dienesta vadītājs
13,Jaunā VIENOTĪBA,Andrejs Judins,Rīga,4,1970,Latvijas Republikas Saeima,deputāts
13,Jaunā VIENOTĪBA,Edmunds Jurēvics,Rīga,38,1992,Rīgas dome,"Partijas ""Vienotība"" Rīgas domes deputātu frakcijas referents"
13,Jaunā VIENOTĪBA,Inese Kalniņa,Rīga,14,1967,Latvijas Universitāte,"Docente, studiju programmas direktore, pētniece"
13,Jaunā VIENOTĪBA,Zanda Kalniņa-Lukaševica,Rīga,5,1978,LR Ārlietu ministrija,Parlamentārā sekretāre
13,Jaunā VIENOTĪBA,Ojārs Ēriks Kalniņš,Rīga,6,1949,Saeima,Deputāts
13,Jaunā VIENOTĪBA,Edvīns Kalviņš,Rīga,19,1949,"Kanādas Tirdzniecības Palāta Latvijā""",Priekšsēdis
13,Jaunā VIENOTĪBA,Dace Kļaviņa,Vidzeme,14,1976,Labklājības ministrija,Juridiskā departamenta direktore
13,Jaunā VIENOTĪBA,Inguna Kokina,Latgale,3,1961,PIKC DDMV Saules skola,direktore
13,Jaunā VIENOTĪBA,Rihards Kozlovskis,Rīga,2,1969,Valsts kanceleja,Iekšlietu ministrs
13,Jaunā VIENOTĪBA,Valentīns Kukla,Zemgale,6,1982,SIA Goldkorn,valdes loceklis
13,Jaunā VIENOTĪBA,Jānis Kupris,Latgale,11,1955,Riebiņu novada dome,deputāts
13,Jaunā VIENOTĪBA,Raivis Ķirsons,Rīga,21,1977,Luminor Bank AS,Vecākais projektu vadītājs
13,Jaunā VIENOTĪBA,Gunārs Laicāns,Kurzeme,15,1949,Dundagas vidusskola,muzeja pedagogs
13,Jaunā VIENOTĪBA,Edgars Laimiņš,Zemgale,10,1976,Dobeles novada pašvaldība,Deputāts
13,Jaunā VIENOTĪBA,Ivo Lakučs,Vidzeme,11,1979,Latvijas Riteņbraukšanas federācija,LRF BMX izlases galvenais treneris
13,Jaunā VIENOTĪBA,Mārtiņš Langrāts,Kurzeme,13,1975,Latvijas Republikas Izglītības un zinātnes ministrija,Ministra padomnieks
13,Jaunā VIENOTĪBA,Ainars Latkovskis,Vidzeme,3,1967,Latvijas Republikas Saeima,"Deputāts, Aizsardzības, iekšlietu un korupcijas novēršanas komisijas priekšsēdētājs"
13,Jaunā VIENOTĪBA,Jānis Lazdāns,Rīga,25,1972,SIA La Renaissance des Manoir,Valdes loceklis
13,Jaunā VIENOTĪBA,Atis Lejiņš,Zemgale,4,1942,Latvijas Republikas 12. Saeima,Deputāts
13,Jaunā VIENOTĪBA,Kristiāns Lēģeris,Rīga,27,1989,Students/studente,
13,Jaunā VIENOTĪBA,Krišjānis Liepiņš,Rīga,26,1985,Biedrība Bērnu Vides skola,projektu vadītājs
13,Jaunā VIENOTĪBA,Mārtiņš Limanskis,Zemgale,16,1985,"IKU ""Eduards""",Komercdarbības speciālists
13,Jaunā VIENOTĪBA,Inese Lībiņa-Egnere,Vidzeme,1,1977,Latvijas Republikas Saeima,12.Saeimas deputāte
13,Jaunā VIENOTĪBA,Sarma Līne,Vidzeme,26,1936,"SIA ""Rūtuo""",darbinieks
13,Jaunā VIENOTĪBA,Aleksejs Loskutovs,Rīga,11,1962,Latvijas Republikas Saeima,deputāts
13,Jaunā VIENOTĪBA,Māris Luste,Vidzeme,21,1973,Ieslodzījuma vietu pārvalde,Projektu vadītājs
13,Jaunā VIENOTĪBA,Laura Martinova,Kurzeme,11,1990,Veselības inspekcija,Inspektore
13,Jaunā VIENOTĪBA,Linda Medene,Vidzeme,13,1991,Latvijas Republikas Saeima,konsultants
13,Jaunā VIENOTĪBA,Intars Mežinieks,Latgale,15,1983,Preiļu 1.pamatskola,mūzikas skolotājs
13,Jaunā VIENOTĪBA,Dainis Molodcovs,Latgale,9,1986,SIA Inteco Wood,direktors
13,Jaunā VIENOTĪBA,Liesma Neipreisa,Rīga,23,1954,Pensionārs/pensionāre,
13,Jaunā VIENOTĪBA,Edijs Ostrovskis,Rīga,36,1987,Eiropas Parlaments,Padomnieks
13,Jaunā VIENOTĪBA,Jogita Ozola,Vidzeme,16,1978,Rīgas domes Pašvaldības ieņēmumu pārvalde,Nekustamā īpašuma nodokļa aprēķināšanas nodaļas Zemgales priekšpilsētas sektora galvenā ekonomiste
13,Jaunā VIENOTĪBA,Aivars Ozols,Kurzeme,12,1952,Pensionārs/pensionāre,
13,Jaunā VIENOTĪBA,Ernando Palasioss,Rīga,16,1987,LATADVICE SIA,Starptautisko ekonomisko attiecību speciālists
13,Jaunā VIENOTĪBA,Lauris Pastars,Latgale,17,1981,PREIĻU NOVADA DOME,Labklājības pārvaldes direktors
13,Jaunā VIENOTĪBA,Helēna Piziča,Latgale,12,1949,"Biedrība ""Vārkavas novada pensionāri""",Valdes priekšsēdētāja
13,Jaunā VIENOTĪBA,Līvija Plavinska,Latgale,2,1959,Rēzeknes novada pašvaldības Nautrēnu pagasta pārvaldē,Pārvaldes vadītāja
13,Jaunā VIENOTĪBA,Karina Ploka,Zemgale,17,1975,Latvijas Republikas Labklājības ministrija,parlamentārā sekretāre
13,Jaunā VIENOTĪBA,Aigars Priednieks,Kurzeme,8,1970,Mikrouzņēmums,individuālais komersants
13,Jaunā VIENOTĪBA,Olafs Pulks,Vidzeme,4,1963,Rīgas dome,deputāts
13,Jaunā VIENOTĪBA,Gatis Puriņš,Rīga,24,1972,Salaspils novada dome,Salaspils novada domes priekšsēdētāja palīgs
13,Jaunā VIENOTĪBA,Renārs Putniņš,Rīga,7,1976,Latvijas Republikas Saeima,Deputāts
13,Jaunā VIENOTĪBA,Romualds Ražuks,Vidzeme,6,1955,Latvijas Republikas Saeima,Deputāts
13,Jaunā VIENOTĪBA,Jānis Reirs,Zemgale,1,1961,Valsts kanceleja,Labklājības ministrs
13,Jaunā VIENOTĪBA,Edgars Rinkēvičs,Rīga,1,1973,Ministru kabinets (Valsts kanceleja),Ārlietu ministrs
13,Jaunā VIENOTĪBA,Aksels Roshofs,Vidzeme,10,1961,"Neatliekamās palīdzības dienests, Rīgas reģionālais centrs",Vadītājs
13,Jaunā VIENOTĪBA,Uģis Rotbergs,Rīga,8,1961,SIA Remote sensing,Valdes loceklis
13,Jaunā VIENOTĪBA,Māris Rozenbergs,Kurzeme,5,1978,LM AUTO SIA,Prokūrists
13,Jaunā VIENOTĪBA,Aigars Rublis,Zemgale,5,1977,Nodarbinātības valsts aģentūra,Jelgavas filiāles vadītājs
13,Jaunā VIENOTĪBA,Gita Rūtiņa,Zemgale,7,1965,Kokneses novada dome,deputāte
13,Jaunā VIENOTĪBA,Leonīds Salcevičs,Zemgale,3,1954,Jēkabpils pilsētas pašvaldība,deputāts
13,Jaunā VIENOTĪBA,Ansis Saliņš,Zemgale,8,1983,ZS Iesalnieki-1,vadītājs
13,Jaunā VIENOTĪBA,Alīna Samīte,Rīga,33,1985,Latvijas Republikas Iekšlietu Ministrijas Pilsonības un Migrācijas Lietu Pārvalde Rīgas 3.nodaļa,Klientu apkalpošanas speciāliste
13,Jaunā VIENOTĪBA,Laura Segliņa,Rīga,35,1996,"Politiskā partija ""Vienotība""",Juriste
13,Jaunā VIENOTĪBA,Evika Siliņa,Vidzeme,5,1975,Iekšlietu ministrija,PARLAMENTĀRĀ SEKRETĀRE
13,Jaunā VIENOTĪBA,Guna Skangale,Kurzeme,9,1948,Pensionārs/pensionāre,
13,Jaunā VIENOTĪBA,Zane Skujiņa,Zemgale,12,1993,Latvijas Paralimpiskā komiteja,Sabiedrisko attiecību speciālists
13,Jaunā VIENOTĪBA,Arvīds Soldāns,Latgale,7,1960,"SIA ""AIMEK""",Komercdirektors
13,Jaunā VIENOTĪBA,Veiko Spolītis,Rīga,10,1971,Latvijas Republikas Saeima,Deputāts
13,Jaunā VIENOTĪBA,Ivars Stivriņš,Latgale,13,1980,SIA IVIKS,direktors
13,Jaunā VIENOTĪBA,Santa Survila,Rīga,13,1969,"Latvijas Miopātijas asociācija ""Sartorius""",valdes prezidente
13,Jaunā VIENOTĪBA,Ainārs Sviklis,Zemgale,9,1965,Izglītības un zinātnes ministrija,Ministra padomnieks
13,Jaunā VIENOTĪBA,Kārlis Šadurskis,Rīga,3,1959,Rīgas Tehniskā universitāte,profesors
13,Jaunā VIENOTĪBA,Sarmīte Šaicāne,Latgale,8,1969,Viļakas novada dome,Domes priekšsēdētāja vietniece
13,Jaunā VIENOTĪBA,Didzis Šēnbergs,Kurzeme,14,1979,Latvijas Republikas Saeima,deputāta palīgs
13,Jaunā VIENOTĪBA,Jevdokija Šlivka,Latgale,14,1952,AS Lopkopības izmēģinājumu stacija Latgale,"valdes locekle,galv.grāmatvede"
13,Jaunā VIENOTĪBA,Juris Šulcs,Zemgale,2,1955,LR Saeima,Deputāts
13,Jaunā VIENOTĪBA,Harijs Tomaševskis,Rīga,32,1964,"Biedrība ""Champagne Club""",Valdes loceklis
13,Jaunā VIENOTĪBA,Jānis Upenieks,Vidzeme,2,1988,Latvijas Republikas Saeima,Deputāts
13,Jaunā VIENOTĪBA,Renārs Vabals,Latgale,16,1984,"SIA ""Strūžānu Siltums""",Valdes loceklis
13,Jaunā VIENOTĪBA,Toms Vāvere,Vidzeme,22,1992,SIA Brain Games,Vairumtirdzniecības speciālists
13,Jaunā VIENOTĪBA,Viesturs Zariņš,Vidzeme,24,1979,Valkas novada dome,Priekšsēdētāja vietnieks
13,Jaunā VIENOTĪBA,Jānis Zariņš,Vidzeme,27,1996,Students/studente,
13,Jaunā VIENOTĪBA,Gatis Zonenbergs,Kurzeme,7,1975,"Liepājas rajona Kazdangas pagasta zemnieku saimniecība """"Jaunkalni""",zs īpašnieks
13,Jaunā VIENOTĪBA,Ilze Žūriņa-Davidčuka,Vidzeme,20,1977,Limbažu Bērnu un jauniešu centrs,direktore
14,Par Alternatīvu,Jānis Ardavs,Vidzeme,3,1941,Pensionārs/pensionāre,
14,Par Alternatīvu,Aleksandrs Bašarins,Vidzeme,12,1952,Pensionārs/pensionāre,
14,Par Alternatīvu,Edvards Beitāns,Latgale,3,1990,Students/studente,
14,Par Alternatīvu,Juris Bekins,Vidzeme,10,1969,A/S Lattelekom,eksperts
14,Par Alternatīvu,Astrīda Bērziņa,Vidzeme,6,1943,Pensionārs/pensionāre,
14,Par Alternatīvu,Aivars Bukovskis,Rīga,16,1958,Bezdarbnieks/bezdarbniece,
14,Par Alternatīvu,Genādijs Celuškovskis,Rīga,6,1970,Bezdarbnieks/bezdarbniece,
14,Par Alternatīvu,Vladislava Drobiševa,Rīga,3,1991,SIA “JUSTICIAN”,valdes loceklis
14,Par Alternatīvu,Igors Glazunovs,Kurzeme,1,1941,Pensionārs/pensionāre,
14,Par Alternatīvu,Mihails Gončarovs,Vidzeme,14,1960,A/S Olainfarm,Maiņas atslēdznieks
14,Par Alternatīvu,Einārs Graudiņš,Rīga,1,1965,Pensionārs/pensionāre,
14,Par Alternatīvu,Sigurds Graudiņš,Vidzeme,13,1951,Pensionārs/pensionāre,
14,Par Alternatīvu,Jānis Kalmēns,Rīga,13,1957,Bezdarbnieks/bezdarbniece,
14,Par Alternatīvu,Aleksandrs Kalugins,Rīga,7,1983,"SIA ""TEXMOBILE""",valdes loceklis
14,Par Alternatīvu,Marats Kasems,Vidzeme,2,1990,Rossia Segodja,žurnālists
14,Par Alternatīvu,Jānis Kuzins,Latgale,1,1983,Valdes loceklis,Politisko pariju apvienība Par Alternatīvu
14,Par Alternatīvu,Artūrs Malta,Zemgale,1,1988,pašnodarbināts,pašnodarbināts
14,Par Alternatīvu,Artūrs Malta,Latgale,2,1939,"Z/S ""Veldzes 3""",direktors
14,Par Alternatīvu,Biruta Mauriņa,Rīga,12,1934,Pensionārs/pensionāre,
14,Par Alternatīvu,Ģederts Melngailis,Rīga,14,1951,Pensionārs/pensionāre,
14,Par Alternatīvu,Ilze Meženiece,Rīga,11,1985,Bezdarbnieks/bezdarbniece,
14,Par Alternatīvu,Dmitrijs Osiņenko,Vidzeme,8,1981,GKS Enerģētiķis,valdes priekšsēdētājs
14,Par Alternatīvu,Ruslans Pankratovs,Rīga,4,1969,"""ATGŪSIM SAVUS VĀRDUS""",valdes priekšsēdētājs
14,Par Alternatīvu,Māra Priedīte,Vidzeme,9,1941,Pensionārs/pensionāre,
14,Par Alternatīvu,Inga Puka,Rīga,15,1981,Biedrība Dzintarkrasta serviss,sociālais darbinieks
14,Par Alternatīvu,Solveiga Raja,Vidzeme,11,1944,Pensionārs/pensionāre,
14,Par Alternatīvu,Ēriks Rozencveigs,Rīga,8,1930,Pensionārs/pensionāre,
14,Par Alternatīvu,Vladimirs Siņicins,Rīga,5,1952,TV Eurosport,sporta komentētājs
14,Par Alternatīvu,Andrejs Šepeļovs,Vidzeme,7,1980,SKH,metinātājs
14,Par Alternatīvu,Valdis Taupmanis,Rīga,10,1952,LOK,projektu vadītājs
14,Par Alternatīvu,Jānis Trencis,Vidzeme,5,1947,Pensionārs/pensionāre,
14,Par Alternatīvu,Normunds Vīrs,Rīga,9,1963,pašnodarbināts,podnieks
14,Par Alternatīvu,Rūdolfs Zvaigzne,Vidzeme,4,1994,Students/studente,
14,Par Alternatīvu,Juris Žuravļovs,Vidzeme,1,1957,A/S Marika,direktors
14,Par Alternatīvu,Sergejs Žuravļovs,Rīga,2,1954,Bauskas 2.vidusskola,skolotājs
15,"Politiskā partija ""KPV LV""",Staņislavs Ančevskis,Latgale,14,1982,Sitel Polska Sp. z o.o,Klientu apkalpošanas speciālists
15,"Politiskā partija ""KPV LV""",Toms Andersons,Kurzeme,9,1989,DHL Supply Chain,Loģistikas speciālists
