,1. Jaunā VIENOTĪBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2. ""Latvijas Krievu savienība""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3. Zaļo un Zemnieku savienība,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4. TAUTAS KALPI LATVIJAI,,,,,,,,,,,,,,,,,,,,,,"5. ""SUVERĒNĀ VARA""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6. ""Kristīgi Progresīvā Partija""",,,,,,,,,,"7. ""Saskaņa"" sociāldemokrātiskā partija",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8. Politiskā partija ""Stabilitātei!""",,,,,,,,,,,,,,,,,,,,"9. Politiskā partija ""Tautas varas spēks""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10. Partija ""Vienoti Latvijai""",,,,,,"11. Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12. LATVIJA PIRMAJĀ VIETĀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13. Konservatīvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14. Politiskā partija ""KATRAM UN KATRAI""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15. ""PROGRESĪVIE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16. Attīstībai/Par!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17. ""Apvienība Latvijai""",,,,,,,,,,,,,,,,,,,,,,,,"18. ""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19. Politiskā partija ""Republika""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726. VĀRKAVAS VIDUSSKOLA,8,1,6,2,2,0,8,2,1,1,1,0,1,0,2,4,15,2,0,2,0,1,2,3,0,2,1,3,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,15,32,134,3,7,21,5,23,7,24,4,21,4,21,6,21,8,18,4,21,7,23,4,23,4,25,15,22,4,22,4,0,2,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,5,3,0,3,5,2,1,2,8,5,0,3,0,3,0,3,9,3,3,3,0,3,0,3,0,3,1,3,12,5,0,3,7,0,2,0,3,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,7,1,4,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,4,0,3,0,3,0,3,0,3,0,0,11,0,10,0,11,0,11,2,12,0,10,0,11,15,0,0,8,0,7,0,7,0,7,0,8,2,8,0,7,0,7,5,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,1,3,1,6,0,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,1,0,1,0,2,0,2,0,2,0,2,0,2,0,4,0,3,0,1,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727. ROŽKALNU PĀRVALDES ĒKA, KULTŪRAS NAMS",4,0,2,0,1,0,7,2,3,0,0,1,0,1,0,2,5,0,0,1,1,0,2,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,6,55,5,4,4,3,4,4,3,5,3,4,2,2,3,6,3,4,3,4,3,2,5,3,3,7,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,1,3,6,1,0,3,0,3,1,3,12,0,0,3,1,3,0,3,2,2,4,1,8,1,1,3,8,1,1,2,5,4,21,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,2,1,0,2,0,1,0,2,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728. VĀRKAVAS TAUTAS NAMS,8,7,4,8,0,5,19,8,0,6,0,4,0,8,0,13,25,0,0,3,0,3,1,6,0,6,0,6,0,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,10,91,1,2,9,1,9,8,8,2,9,0,8,2,8,4,7,1,8,2,7,1,7,1,9,2,7,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,3,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,2,0,7,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,8,0,1,0,3,0,0,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rēzeknes novads,190,65,218,63,121,57,60,72,60,65,26,67,36,90,64,119,49,57,26,70,35,66,36,66,74,63,56,75,47,63,42,64,167,7,146,9,111,11,124,11,95,11,78,11,89,11,96,10,92,8,81,9,87,8,87,9,88,8,73,10,86,8,83,10,709,116,262,149,152,151,133,153,160,144,149,152,139,155,136,152,181,169,125,145,112,146,406,161,113,141,190,226,149,138,164,142,58,5,17,9,22,5,16,7,23,7,17,6,14,9,14,8,13,7,17,7,17,8,167,3,64,16,53,10,35,10,35,13,37,11,35,12,46,9,44,10,42,11,36,11,54,13,37,11,34,10,32,10,32,13,3,2,5,0,3,1,5,1,2,2,286,51,141,55,358,44,92,57,83,59,129,70,334,39,164,56,124,59,79,55,69,60,72,57,69,62,64,61,96,59,216,68,831,9,514,25,445,29,421,31,483,25,495,26,492,26,589,25,439,32,398,34,98,5,82,4,60,7,54,8,54,7,54,7,0,0,64,5,56,6,52,7,50,7,57,5,59,7,53,7,50,7,51,6,7,2,6,2,6,1,423,62,182,72,126,69,176,70,52,78,45,80,88,84,83,72,176,86,32,83,46,78,23,86,31,79,25,77,48,77,341,66,318,19,79,23,70,25,49,27,72,35,50,27,49,27,40,31,57,30,34,28,35,30,36,31,58,28,29,29,38,33,48,27,92,37,117,34,155,39,26,46,30,40,39,39,86,40,20,44,29,39,55,38,26,41,20,44,26,40,25,46,25,39,38,39,56,10,40,12,44,15,39,14,39,12,42,6,32,11,36,8,37,10,43,9,36,9,31,10,35,9,31,9,32,11,32,9,206,12,45,23,47,28,53,18,29,19,23,17,36,16,34,20,50,22,44,21,20,18,21,20,41,20,20,18,33,19,29,25,76,62,35,56,86,61,35,50,53,42,122,45,114,40,15,49,20,43,16,54,9,54,10,55,11,51,10,47,13,48,33,41,3,1,2,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,2,0,193,71,34,72,100,80,39,56,33,62,30,66,30,62,61,80,55,53,31,55,25,61,24,61,23,58,53,53,107,62,255,44,25,5,24,1,12,4,15,2,19,3,11,7,14,2,13,4,15,3,12,5,16,3,12,5,17,4,12,4,13,4,13,5
729. VIĻĀNU KULTŪRAS NAMS,26,14,27,9,6,13,14,13,13,9,3,12,2,15,12,19,8,10,1,13,4,10,4,10,2,13,5,15,5,12,5,13,35,0,25,0,21,0,23,0,18,0,16,0,17,0,20,0,16,0,16,0,18,0,15,0,15,0,13,1,15,0,15,0,73,14,38,17,26,20,22,18,25,19,30,21,23,22,19,23,35,32,23,22,17,22,31,24,17,21,46,62,24,19,21,19,5,3,0,3,7,0,1,2,0,2,1,2,1,3,0,2,0,2,1,2,0,2,27,0,7,0,7,0,3,0,2,2,4,0,2,2,4,0,5,0,3,0,5,0,2,0,3,1,2,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,54,13,18,18,61,11,15,16,13,18,24,21,127,6,19,19,30,18,11,16,11,17,10,17,9,18,9,17,15,15,24,23,128,1,71,3,67,2,62,3,77,1,78,3,89,1,87,2,62,2,60,5,16,0,12,0,9,0,9,0,9,0,9,0,0,0,13,0,9,0,8,0,8,0,10,0,11,0,8,0,8,0,7,0,0,0,0,0,0,0,32,6,24,4,18,5,9,6,5,6,0,6,3,6,2,6,18,10,1,10,2,7,1,10,2,8,0,8,4,8,25,5,26,0,7,0,6,0,4,1,5,2,1,1,2,1,2,2,5,2,1,1,1,0,2,0,4,0,1,2,3,2,3,2,11,4,11,4,20,3,2,5,4,5,4,3,7,4,3,4,4,3,8,3,4,3,3,3,3,3,2,3,3,3,5,3,1,2,2,2,0,4,1,2,2,1,1,1,0,2,1,1,1,1,4,1,0,2,0,2,0,2,0,2,1,1,2,1,28,1,8,2,6,5,3,3,1,2,1,2,2,2,4,2,2,2,2,1,2,2,1,1,2,1,1,1,6,1,4,4,23,12,9,10,30,12,6,12,11,8,38,8,54,5,1,10,5,10,1,13,1,12,1,11,1,10,2,9,1,11,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,1,7,6,5,7,5,1,6,1,6,5,5,6,13,3,6,0,7,4,6,4,6,3,7,5,7,7,7,13,4,6,0,4,0,4,0,4,0,5,0,2,0,3,0,2,0,3,0,3,0,3,0,3,1,3,0,2,0,3,0,3,0
730. AUDRIŅU KULTŪRAS NAMS,0,3,1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,2,6,0,5,0,4,0,4,0,4,0,4,0,4,0,4,0,5,0,4,0,4,0,5,0,4,0,4,0,4,0,4,0,12,2,2,1,1,0,1,0,4,0,1,0,1,1,2,1,2,1,1,1,1,1,6,6,1,0,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,4,9,0,8,0,7,0,9,0,7,0,10,0,8,0,7,0,7,0,8,0,7,0,8,0,8,0,7,0,1,0,0,0,1,0,1,0,0,0,10,0,4,0,12,0,3,0,2,0,4,0,1,0,4,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,5,0,43,0,29,0,27,0,24,0,34,0,34,0,29,0,35,0,29,0,25,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,12,2,2,5,1,5,1,5,1,5,2,3,2,3,2,2,2,4,1,3,2,3,1,3,1,3,2,3,1,3,9,2,7,0,6,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,0,4,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731. BĒRZGALES KULTŪRAS NAMS,3,2,5,3,2,0,0,1,0,3,0,1,1,3,0,4,0,1,0,1,0,1,2,0,2,1,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,4,2,1,2,2,2,2,2,0,2,1,2,1,2,0,2,0,2,0,2,5,2,1,2,0,3,4,2,4,2,2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,1,4,0,2,0,2,0,3,0,2,0,2,0,2,0,4,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,0,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,27,1,3,2,6,1,24,1,2,2,4,2,4,4,3,2,8,4,1,3,3,3,2,3,1,3,1,3,1,3,21,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,11,0,2,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,4,0,1,0,2,0,4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,3,8,4,1,2,3,2,2,2,0,3,1,4,7,2,1,2,1,3,2,2,2,2,3,3,9,4,31,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
732. ČORNAJAS TAUTAS NAMS,4,0,4,0,11,0,2,0,3,0,1,1,1,3,2,3,2,1,2,0,3,0,1,1,3,0,3,1,5,1,3,0,6,1,13,0,7,1,7,1,6,1,4,1,4,1,6,1,7,1,6,0,6,1,6,1,6,1,4,1,7,1,4,1,16,0,5,0,2,1,2,2,2,1,4,1,9,1,3,1,3,1,2,2,2,1,3,1,4,1,2,2,3,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,9,1,5,1,3,2,3,2,3,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,5,1,4,1,7,0,3,1,1,1,2,1,3,1,3,1,5,0,2,1,1,1,1,1,1,1,1,1,2,1,5,1,58,0,35,2,31,3,29,3,32,2,33,2,35,2,34,2,30,4,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,3,0,2,0,2,0,4,1,2,1,4,0,2,0,2,0,2,0,2,0,2,0,2,0,5,0,12,0,2,2,3,2,2,2,3,3,2,2,2,2,2,2,5,2,1,2,2,2,2,2,6,2,1,2,2,2,1,2,0,2,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,3,1,1,1,0,1,1,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733. DEKŠĀRES PAGASTA PĀRVALDE,4,3,2,2,0,3,3,0,0,3,0,3,0,4,2,1,0,1,1,3,0,3,1,3,0,3,0,3,0,2,0,2,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9,4,2,8,2,7,0,5,0,5,0,5,1,5,0,6,9,9,0,4,0,4,8,3,0,5,2,9,2,5,6,5,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,67,5,18,14,15,14,7,12,4,12,5,15,5,11,24,12,6,8,2,12,2,10,5,9,2,9,9,10,27,14,6,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,3,8,3,7,3,3,6,3,3,3,3,2,3,2,4,2,3,30,1,2,3,2,4,2,3,2,3,2,3,3,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6,1,1,1,4,0,2,1,2,1,1,1,1,1,3,1,2,0,2,2,1,1,1,0,2,1,2,0,2,1,1,1,4,3,0,2,3,2,2,1,1,1,0,2,3,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1,5,1,5,0,4,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734. DRICĀNU KULTŪRAS NAMS,6,0,6,0,4,0,3,0,1,0,1,0,1,0,1,3,3,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,31,3,11,2,6,3,7,4,8,3,8,3,7,4,8,4,8,3,7,3,6,5,19,5,7,4,7,4,6,3,12,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,3,1,4,1,3,1,3,1,4,1,4,1,4,1,3,1,4,1,8,0,3,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,1,2,0,15,1,2,2,6,1,5,1,2,1,0,2,2,0,1,2,5,0,0,2,0,1,1,2,0,1,0,1,1,1,19,0,13,0,2,0,1,0,2,0,1,0,1,0,2,0,1,0,3,0,1,0,1,0,1,0,2,0,1,0,3,0,1,0,10,3,10,7,16,7,2,4,3,3,2,3,34,4,3,3,3,3,2,3,3,3,2,4,2,3,2,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,0,0,2,0,4,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,4,3,3,1,3,0,5,2,2,2,2,4,4,3,2,0,2,0,3,0,3,1,4,1,3,3,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
735. FEIMAŅU KULTŪRAS NAMS,3,3,5,3,0,3,5,6,1,2,0,2,1,4,0,4,2,2,0,3,0,2,1,2,0,2,2,4,2,0,1,2,13,0,9,0,7,0,6,0,6,0,6,0,6,0,6,0,7,0,7,0,5,0,5,0,6,0,5,0,5,0,5,0,19,1,8,4,8,3,4,3,5,3,3,3,6,6,3,3,5,3,3,3,4,3,7,6,3,4,5,3,4,3,4,3,6,0,1,1,0,1,0,1,2,1,1,1,0,1,0,1,0,1,0,1,0,1,9,0,2,0,4,0,0,0,2,0,3,0,3,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,4,1,21,0,4,2,3,2,6,2,4,2,5,2,3,2,3,2,3,2,3,2,3,2,2,2,2,2,11,2,16,0,9,1,5,1,3,1,7,1,3,1,5,1,9,1,5,1,5,1,3,0,2,0,2,0,2,0,2,0,2,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,10,0,2,0,1,0,6,0,7,0,1,0,3,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,13,0,3,0,4,0,1,0,3,0,1,0,4,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0,3,1,4,0,1,1,2,0,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,1,2,3,1,2,1,1,1,1,1,0,2,1,1,2,0,2,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,5,1,1,0,1,1,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,1,0,1,2,0,2,0,3,1,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1
736. GAIGALAVAS PAGASTA PĀRVALDE,9,3,17,1,4,2,2,4,3,3,1,3,2,3,4,5,6,3,2,4,1,3,1,3,4,3,1,4,3,3,2,3,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,23,3,12,7,3,6,4,6,3,6,3,6,3,5,4,5,5,6,4,5,2,5,14,7,2,4,4,5,3,5,3,5,5,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,1,6,1,8,0,2,1,2,0,6,2,1,2,8,3,1,3,1,1,1,3,2,2,1,2,2,2,16,4,11,2,4,0,4,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0,3,0,2,0,2,0,3,0,4,0,4,0,4,1,8,0,9,4,3,2,3,2,3,1,5,2,3,2,3,2,3,3,3,2,4,2,3,2,3,2,3,2,4,2,3,0,4,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,4,0,3,0,3,0,9,2,2,2,2,1,3,1,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,5,4,0,2,1,2,0,2,4,2,8,2,3,3,0,3,0,2,0,2,0,3,0,3,0,3,0,4,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,4,7,7,3,4,4,5,3,5,3,4,9,2,5,4,3,5,3,4,3,6,2,5,4,4,7,5,11,6,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
